"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.10025958583E+005, -6.92759729727E-001, +0.00000000000E+000
+4.10999639633E+005, -1.03435010153E+000, +0.00000000000E+000
+4.11973320682E+005, -2.12228520311E-001, +0.00000000000E+000
+4.12947001732E+005, -5.97106218408E-001, +0.00000000000E+000
+4.13920682781E+005, -8.42711950394E-001, +0.00000000000E+000
+4.15061034603E+005, -5.28718049310E-001, +0.00000000000E+000
+4.16406207627E+005, -9.07439721133E-001, +0.00000000000E+000
+4.17751380652E+005, -4.12392705036E-001, +0.00000000000E+000
+4.19096553676E+005, -6.26556506172E-001, +0.00000000000E+000
+4.20441726701E+005, -5.44906683813E-001, +0.00000000000E+000
+4.21786899725E+005, -6.72973066387E-001, +0.00000000000E+000
+4.23132072750E+005, -2.08065007074E-001, +0.00000000000E+000
+4.24477245774E+005, +1.40349263622E-001, +0.00000000000E+000
+4.25822418799E+005, -3.62417605993E-001, +0.00000000000E+000
+4.27167591823E+005, -9.16931780920E-001, +0.00000000000E+000
+4.28512764848E+005, -5.43940730086E-001, +0.00000000000E+000
+4.29857937872E+005, -7.17839026017E-001, +0.00000000000E+000
+4.31203110897E+005, -8.29885004807E-001, +0.00000000000E+000
+4.32548283921E+005, -1.45102269513E+000, +0.00000000000E+000
+4.33893456946E+005, -5.08061119150E-001, +0.00000000000E+000
+4.35238629970E+005, +3.68642605090E-001, +0.00000000000E+000
+4.36583802995E+005, -1.07928770341E-001, +0.00000000000E+000
+4.37928976019E+005, -1.55487397865E+000, +0.00000000000E+000
+4.39274149044E+005, -1.75882170014E-001, +0.00000000000E+000
+4.40619322068E+005, +3.26209578606E-001, +0.00000000000E+000
+4.41964495093E+005, -6.42907900499E-001, +0.00000000000E+000
+4.43309668117E+005, -1.35039404078E+000, +0.00000000000E+000
+4.44654841142E+005, +1.04814220366E-001, +0.00000000000E+000
+4.46000014166E+005, +5.31727356141E-001, +0.00000000000E+000
+4.47345187191E+005, -1.47664190846E+000, +0.00000000000E+000
+4.48690360215E+005, -1.70369336399E+000, +0.00000000000E+000
+4.50035533240E+005, -9.99165910624E-002, +0.00000000000E+000
+4.51380706265E+005, -1.29154208369E+000, +0.00000000000E+000
+4.52725879289E+005, -1.22644306686E+000, +0.00000000000E+000
+4.54071052314E+005, -5.81661626321E-001, +0.00000000000E+000
+4.55416225338E+005, -1.09121348097E-001, +0.00000000000E+000
+4.56761398363E+005, -1.44098288605E+000, +0.00000000000E+000
+4.58106571387E+005, -1.44536685788E+000, +0.00000000000E+000
+4.59451744412E+005, +6.71277618493E-001, +0.00000000000E+000
+4.60796917436E+005, +8.77510687462E-003, +0.00000000000E+000
+4.62142090461E+005, -1.26611175287E+000, +0.00000000000E+000
+4.63487263485E+005, -6.30142027180E-001, +0.00000000000E+000
+4.64832436510E+005, -3.23695217894E-001, +0.00000000000E+000
+4.66177609534E+005, -8.53173370700E-001, +0.00000000000E+000
+4.67522782559E+005, -1.42472872508E+000, +0.00000000000E+000
+4.68867955583E+005, -1.09060551587E+000, +0.00000000000E+000
+4.70213128608E+005, -2.80971706465E-001, +0.00000000000E+000
+4.71558301632E+005, -1.24205751375E+000, +0.00000000000E+000
+4.72903474657E+005, -8.00071475388E-001, +0.00000000000E+000
+4.74248647681E+005, -4.40967257965E-001, +0.00000000000E+000
+4.75593820706E+005, -1.38734788909E-001, +0.00000000000E+000
+4.76938993730E+005, -1.30595833251E+000, +0.00000000000E+000
+4.78284166755E+005, -2.17559312346E+000, +0.00000000000E+000
+4.79629339779E+005, -1.94161036282E-001, +0.00000000000E+000
+4.80974512804E+005, -1.67574445365E-001, +0.00000000000E+000
+4.82319685828E+005, -7.89921578984E-001, +0.00000000000E+000
+4.83664858853E+005, -1.50050411701E+000, +0.00000000000E+000
+4.85010031877E+005, -7.75680335791E-002, +0.00000000000E+000
+4.86355204902E+005, -3.70984852046E-001, +0.00000000000E+000
+4.87700377926E+005, -2.95271292045E-001, +0.00000000000E+000
+4.89045550951E+005, -5.51786689206E-001, +0.00000000000E+000
+4.90390723975E+005, -5.06811918050E-001, +0.00000000000E+000
+4.91735897000E+005, -5.54159457047E-001, +0.00000000000E+000
+4.93081070025E+005, -9.79191682250E-001, +0.00000000000E+000
+4.94426243049E+005, -4.88722776148E-001, +0.00000000000E+000
+4.95771416074E+005, -5.05396079298E-001, +0.00000000000E+000
+4.97116589098E+005, -1.21291091535E-001, +0.00000000000E+000
+4.98461762123E+005, -3.70591037827E-001, +0.00000000000E+000
+4.99806935147E+005, -8.94161804550E-001, +0.00000000000E+000
+5.01152108172E+005, +4.22431414376E-002, +0.00000000000E+000
+5.02497281196E+005, -2.48790937833E-001, +0.00000000000E+000
+5.03842454221E+005, -5.33602156472E-001, +0.00000000000E+000
+5.05187627245E+005, -8.32140729354E-001, +0.00000000000E+000
+5.06532800270E+005, -1.14988865759E+000, +0.00000000000E+000
+5.07877973294E+005, -9.30660545262E-001, +0.00000000000E+000
+5.09223146319E+005, -2.59617611599E-001, +0.00000000000E+000
+5.10568319343E+005, -7.81304324472E-001, +0.00000000000E+000
+5.11913492368E+005, -6.02628237315E-001, +0.00000000000E+000
+5.13258665392E+005, -5.24096369501E-001, +0.00000000000E+000
+5.14603838417E+005, -1.14870399310E+000, +0.00000000000E+000
+5.15949011441E+005, -6.58803514731E-001, +0.00000000000E+000
+5.17294184466E+005, -3.70330982635E-001, +0.00000000000E+000
+5.18639357490E+005, -4.05664426856E-001, +0.00000000000E+000
+5.19984530515E+005, -9.95461785488E-001, +0.00000000000E+000
+5.21329703539E+005, -6.01439013651E-001, +0.00000000000E+000
+5.22674876564E+005, -1.16871034829E+000, +0.00000000000E+000
+5.24020049588E+005, -7.76466627736E-001, +0.00000000000E+000
+5.25365222613E+005, -5.95817053533E-001, +0.00000000000E+000
+5.26710395637E+005, -5.42350690511E-001, +0.00000000000E+000
+5.28055568662E+005, -5.01359305971E-001, +0.00000000000E+000
+5.29400741686E+005, -1.16384144947E+000, +0.00000000000E+000
+5.30745914711E+005, -6.97074970111E-001, +0.00000000000E+000
+5.32091087736E+005, -5.93818062541E-001, +0.00000000000E+000
+5.33436260760E+005, -3.14900977966E-001, +0.00000000000E+000
+5.34781433785E+005, -2.22405205909E-001, +0.00000000000E+000
+5.36126606809E+005, -3.54333639944E-001, +0.00000000000E+000
+5.37471779834E+005, -1.06832541700E-001, +0.00000000000E+000
+5.38816952858E+005, -5.54794542667E-001, +0.00000000000E+000
+5.40162125883E+005, -8.24816722393E-001, +0.00000000000E+000
+5.41507298907E+005, -8.47639573081E-001, +0.00000000000E+000
+5.42852471932E+005, -6.38687827498E-001, +0.00000000000E+000
+5.44197644956E+005, -1.96685955208E-001, +0.00000000000E+000
+5.45542817981E+005, -1.19638906462E+000, +0.00000000000E+000
+5.46887991005E+005, -8.18299538139E-001, +0.00000000000E+000
+5.48233164030E+005, -1.05008289604E+000, +0.00000000000E+000
+5.49578337054E+005, -8.80538737721E-001, +0.00000000000E+000
+5.50923510079E+005, -7.25274083967E-001, +0.00000000000E+000
+5.52268683103E+005, -3.44520342529E-001, +0.00000000000E+000
+5.53613856128E+005, -1.69644668625E-001, +0.00000000000E+000
+5.54959029152E+005, -9.50846968733E-001, +0.00000000000E+000
+5.56304202177E+005, -5.93417810816E-001, +0.00000000000E+000
+5.57649375201E+005, -1.28476262641E+000, +0.00000000000E+000
+5.58994548226E+005, -5.99819043818E-001, +0.00000000000E+000
+5.60339721250E+005, -4.99119943207E-001, +0.00000000000E+000
+5.61684894275E+005, -7.70939062182E-001, +0.00000000000E+000
+5.63030067299E+005, -6.40077371803E-001, +0.00000000000E+000
+5.64375240324E+005, -9.03561236425E-001, +0.00000000000E+000
+5.65720413348E+005, -8.16858958041E-001, +0.00000000000E+000
+5.67065586373E+005, -1.86708653596E+000, +0.00000000000E+000
+5.68410759397E+005, -5.51886800959E-001, +0.00000000000E+000
+5.69755932422E+005, +1.12510538079E-001, +0.00000000000E+000
+5.71101105446E+005, +5.96874635956E-001, +0.00000000000E+000
+5.72674489462E+005, -3.04063677290E-001, +0.00000000000E+000
+5.74533163788E+005, -9.17726182952E-001, +0.00000000000E+000
+5.76391838114E+005, -6.77195697770E-001, +0.00000000000E+000
+5.78250512440E+005, -1.63462853711E+000, +0.00000000000E+000
+5.80109186767E+005, -1.39013383697E+000, +0.00000000000E+000
+5.81967861093E+005, -1.26120020942E+000, +0.00000000000E+000
+5.83826535419E+005, -1.80949000379E-001, +0.00000000000E+000
+5.85685209745E+005, -2.95826654283E-001, +0.00000000000E+000
+5.87543884072E+005, -1.35808911338E+000, +0.00000000000E+000
+5.89402558398E+005, -1.30359308199E+000, +0.00000000000E+000
+5.91261232724E+005, -9.02731534696E-001, +0.00000000000E+000
+5.93119907050E+005, -1.12346937315E+000, +0.00000000000E+000
+5.94978581377E+005, -1.14595573356E+000, +0.00000000000E+000
+5.96837255703E+005, -9.39547438971E-001, +0.00000000000E+000
+5.98695930029E+005, -1.26922952683E+000, +0.00000000000E+000
+6.00554604355E+005, -6.37229676711E-001, +0.00000000000E+000
+6.02413278681E+005, -1.22643512915E+000, +0.00000000000E+000
+6.04271953008E+005, -2.48770190498E-001, +0.00000000000E+000
+6.06130627334E+005, -2.94076371379E-001, +0.00000000000E+000
+6.07989301660E+005, -3.97535799630E-001, +0.00000000000E+000
+6.09847975986E+005, -7.40655737752E-001, +0.00000000000E+000
+6.11706650313E+005, -3.55680676873E-002, +0.00000000000E+000
+6.13565324639E+005, -2.20005686305E-001, +0.00000000000E+000
+6.15423998965E+005, -8.21847556741E-001, +0.00000000000E+000
+6.17282673291E+005, -3.04895196094E-001, +0.00000000000E+000
+6.19141347618E+005, -4.85611844178E-002, +0.00000000000E+000
+6.21000021944E+005, -9.13876165539E-001, +0.00000000000E+000
+6.22858696270E+005, -7.81750676396E-001, +0.00000000000E+000
+6.24717370596E+005, -4.09423925217E-001, +0.00000000000E+000
+6.26576044922E+005, -1.08045675566E-001, +0.00000000000E+000
+6.28434719249E+005, -1.15830057084E+000, +0.00000000000E+000
+6.30293393575E+005, -2.80912725175E-002, +0.00000000000E+000
+6.32152067901E+005, -3.08909459112E-001, +0.00000000000E+000
+6.34010742227E+005, -2.13225904387E+000, +0.00000000000E+000
+6.35869416554E+005, -1.27212381168E+000, +0.00000000000E+000
+6.37728090880E+005, -1.78261403932E+000, +0.00000000000E+000
+6.39586765206E+005, -6.19284350658E-001, +0.00000000000E+000
+6.41445439532E+005, -1.37686398074E+000, +0.00000000000E+000
+6.43304113859E+005, -2.07290071921E-001, +0.00000000000E+000
+6.45162788185E+005, -9.10258058275E-001, +0.00000000000E+000
+6.47021462511E+005, -5.81655347391E-001, +0.00000000000E+000
+6.48880136837E+005, +3.65578922581E-002, +0.00000000000E+000
+6.50738811163E+005, -1.18812201664E+000, +0.00000000000E+000
+6.52597485490E+005, -6.72498822282E-002, +0.00000000000E+000
+6.54456159816E+005, -1.80335095859E-001, +0.00000000000E+000
+6.56314834142E+005, +6.70746591497E-001, +0.00000000000E+000
+6.58173508468E+005, +5.70220989546E-001, +0.00000000000E+000
+6.60032182795E+005, -4.02750530388E-001, +0.00000000000E+000
+6.61890857121E+005, -1.03775873953E+000, +0.00000000000E+000
+6.63749531447E+005, +2.66871429225E-001, +0.00000000000E+000
+6.65608205773E+005, +3.52802187966E-001, +0.00000000000E+000
+6.67466880100E+005, -6.36754482620E-001, +0.00000000000E+000
+6.69325554426E+005, -2.45505687926E-001, +0.00000000000E+000
+6.71184228752E+005, -1.40964142858E+000, +0.00000000000E+000
+6.73042903078E+005, -6.33214555226E-001, +0.00000000000E+000
+6.74901577405E+005, -3.02149298065E-001, +0.00000000000E+000
+6.76760251731E+005, -9.16617078895E-002, +0.00000000000E+000
+6.78618926057E+005, -5.00313076823E-001, +0.00000000000E+000
+6.80477600383E+005, -6.93679856494E-001, +0.00000000000E+000
+6.82336274709E+005, -4.89402548305E-001, +0.00000000000E+000
+6.84194949036E+005, -6.81119910958E-001, +0.00000000000E+000
+6.86053623362E+005, -1.18221230290E+000, +0.00000000000E+000
+6.87912297688E+005, -1.31167575105E+000, +0.00000000000E+000
+6.89770972014E+005, -1.27753201083E+000, +0.00000000000E+000
+6.91629646341E+005, -9.54589255317E-001, +0.00000000000E+000
+6.93488320667E+005, -5.42809269236E-001, +0.00000000000E+000
+6.95346994993E+005, -1.12832822286E+000, +0.00000000000E+000
+6.97205669319E+005, -8.13889998397E-001, +0.00000000000E+000
+6.99064343646E+005, -7.80174131128E-001, +0.00000000000E+000
+7.00923017972E+005, -7.24663090321E-001, +0.00000000000E+000
+7.02781692298E+005, -8.51679225399E-002, +0.00000000000E+000
+7.04640366624E+005, -1.02934478923E+000, +0.00000000000E+000
+7.06499040950E+005, -1.13850612646E-001, +0.00000000000E+000
+7.08357715277E+005, -8.15965644599E-001, +0.00000000000E+000
+7.10216389603E+005, -1.02655225861E+000, +0.00000000000E+000
+7.12075063929E+005, -8.53954225943E-001, +0.00000000000E+000
+7.13933738255E+005, -3.74619388904E-001, +0.00000000000E+000
+7.15792412582E+005, -8.80117972470E-001, +0.00000000000E+000
+7.17651086908E+005, -1.59483137244E-001, +0.00000000000E+000
+7.19509761234E+005, -3.38856974471E-001, +0.00000000000E+000
+7.21368435560E+005, -5.56117036311E-001, +0.00000000000E+000
+7.23227109887E+005, -7.57869589971E-001, +0.00000000000E+000
+7.25085784213E+005, +1.33338855573E-001, +0.00000000000E+000
+7.26944458539E+005, -2.24315596105E-001, +0.00000000000E+000
+7.28803132865E+005, -2.23714625368E-001, +0.00000000000E+000
+7.30661807192E+005, -8.11320399734E-001, +0.00000000000E+000
+7.32520481518E+005, -3.42639647143E-001, +0.00000000000E+000
+7.34379155844E+005, -1.22349120376E+000, +0.00000000000E+000
+7.36237830170E+005, -6.18128182623E-001, +0.00000000000E+000
+7.38096504496E+005, -9.56579544978E-001, +0.00000000000E+000
+7.39955178823E+005, -7.95067910246E-001, +0.00000000000E+000
+7.41813853149E+005, -3.73095688664E-001, +0.00000000000E+000
+7.43672527475E+005, -1.28554627919E+000, +0.00000000000E+000
+7.45531201801E+005, -1.35323066513E+000, +0.00000000000E+000
+7.47389876128E+005, -8.96318436367E-001, +0.00000000000E+000
+7.49248550454E+005, -1.77012500248E+000, +0.00000000000E+000
+7.51107224780E+005, -6.78218460308E-001, +0.00000000000E+000
+7.52965899106E+005, -4.44464830215E-001, +0.00000000000E+000
+7.54824573433E+005, -1.27401255501E+000, +0.00000000000E+000
+7.56683247759E+005, -1.78216141941E-001, +0.00000000000E+000
+7.58541922085E+005, -1.10708867411E+000, +0.00000000000E+000
+7.60400596411E+005, -8.54909077034E-001, +0.00000000000E+000
+7.62259270737E+005, -1.49314788085E+000, +0.00000000000E+000
+7.64117945064E+005, -1.11410638973E+000, +0.00000000000E+000
+7.65976619390E+005, -6.46556989661E-001, +0.00000000000E+000
+7.67835293716E+005, -5.74403873236E-001, +0.00000000000E+000
+7.69693968042E+005, -3.35212882462E-001, +0.00000000000E+000
+7.71552642369E+005, -6.11835606831E-001, +0.00000000000E+000
+7.73411316695E+005, -7.57528929690E-001, +0.00000000000E+000
+7.75269991021E+005, -3.75160818360E-001, +0.00000000000E+000
+7.77128665347E+005, -4.03889621419E-001, +0.00000000000E+000
+7.78987339674E+005, -9.01016192992E-001, +0.00000000000E+000
+7.80846014000E+005, -1.42119710308E+000, +0.00000000000E+000
+7.82704688326E+005, -1.19213309746E+000, +0.00000000000E+000
+7.84563362652E+005, -6.79042222032E-001, +0.00000000000E+000
+7.86422036979E+005, -5.93398176106E-001, +0.00000000000E+000
+7.88280711305E+005, -1.36668787450E+000, +0.00000000000E+000
+7.90139385631E+005, -6.97064734380E-001, +0.00000000000E+000
+7.92316220288E+005, +4.84366400622E-001, +0.00000000000E+000
+7.94887764584E+005, +5.79822311212E-003, +0.00000000000E+000
+7.97459308880E+005, +6.29289377232E-001, +0.00000000000E+000
+8.00030853177E+005, -8.28158396515E-001, +0.00000000000E+000
+8.02602397473E+005, -1.79130737213E+000, +0.00000000000E+000
+8.05173941769E+005, -5.69809828749E-001, +0.00000000000E+000
+8.07745486065E+005, -3.36228828996E-001, +0.00000000000E+000
+8.10317030361E+005, -1.02230467492E+000, +0.00000000000E+000
+8.12888574657E+005, -8.41266759264E-001, +0.00000000000E+000
+8.15460118953E+005, -1.17682755159E+000, +0.00000000000E+000
+8.18031663249E+005, -7.35382111756E-002, +0.00000000000E+000
+8.20603207546E+005, -1.53316490469E+000, +0.00000000000E+000
+8.23174751842E+005, -1.03837316832E+000, +0.00000000000E+000
+8.25746296138E+005, -6.02072848498E-001, +0.00000000000E+000
+8.28317840434E+005, -1.72415770299E-001, +0.00000000000E+000
+8.30889384730E+005, -4.16460306236E-001, +0.00000000000E+000
+8.33460929026E+005, -8.80848693192E-001, +0.00000000000E+000
+8.36032473322E+005, -1.39729881380E-001, +0.00000000000E+000
+8.38604017618E+005, -3.56936292755E-001, +0.00000000000E+000
+8.41175561914E+005, -7.01757162665E-002, +0.00000000000E+000
+8.43747106211E+005, -4.43293890320E-001, +0.00000000000E+000
+8.46318650507E+005, +2.39019273740E-001, +0.00000000000E+000
+8.48890194803E+005, -1.07220659466E+000, +0.00000000000E+000
+8.51461739099E+005, -9.45989596761E-001, +0.00000000000E+000
+8.54033283395E+005, -5.75133322695E-001, +0.00000000000E+000
+8.56604827691E+005, -9.10120122308E-001, +0.00000000000E+000
+8.59176371987E+005, -3.25149225612E-001, +0.00000000000E+000
+8.61747916283E+005, -1.33955103673E-001, +0.00000000000E+000
+8.64319460580E+005, -1.35791685857E+000, +0.00000000000E+000
+8.66891004876E+005, -8.03956744068E-001, +0.00000000000E+000
+8.69462549172E+005, -1.18948685799E+000, +0.00000000000E+000
+8.72034093468E+005, -1.32295635338E+000, +0.00000000000E+000
+8.74605637764E+005, -1.37471832696E+000, +0.00000000000E+000
+8.77177182060E+005, -6.25386740700E-001, +0.00000000000E+000
+8.79748726356E+005, -1.93789829534E-001, +0.00000000000E+000
+8.82320270652E+005, -2.60353389372E-001, +0.00000000000E+000
+8.84891814948E+005, -1.54378931795E-001, +0.00000000000E+000
+8.87463359245E+005, -8.42405403143E-001, +0.00000000000E+000
+8.90034903541E+005, -9.42223465015E-001, +0.00000000000E+000
+8.92606447837E+005, -3.64449348046E-001, +0.00000000000E+000
+8.95177992133E+005, -1.13203739219E+000, +0.00000000000E+000
+8.97749536429E+005, -8.05030629583E-001, +0.00000000000E+000
+9.00321080725E+005, -1.65807115906E+000, +0.00000000000E+000
+9.02892625021E+005, -9.32361867493E-001, +0.00000000000E+000
+9.05464169317E+005, -1.20259487226E+000, +0.00000000000E+000
+9.08035713614E+005, -6.20679622254E-001, +0.00000000000E+000
+9.10607257910E+005, -5.81514990072E-001, +0.00000000000E+000
+9.13178802206E+005, -1.23746881982E+000, +0.00000000000E+000
+9.15750346502E+005, -1.86341853617E-001, +0.00000000000E+000
+9.18321890798E+005, -7.79760461578E-001, +0.00000000000E+000
+9.20893435094E+005, -5.31516768447E-001, +0.00000000000E+000
+9.23464979390E+005, -4.95942007273E-001, +0.00000000000E+000
+9.26036523686E+005, -4.84212700671E-001, +0.00000000000E+000
+9.28608067983E+005, -1.25125341146E+000, +0.00000000000E+000
+9.31179612279E+005, -4.58475934379E-001, +0.00000000000E+000
+9.33751156575E+005, -1.32511420153E+000, +0.00000000000E+000
+9.36322700871E+005, -1.17285084563E+000, +0.00000000000E+000
+9.38894245167E+005, -7.47919910054E-001, +0.00000000000E+000
+9.41465789463E+005, -1.37290120304E+000, +0.00000000000E+000
+9.44037333759E+005, -1.71647834208E+000, +0.00000000000E+000
+9.46608878055E+005, -7.31290563102E-001, +0.00000000000E+000
+9.49180422351E+005, -1.05340877794E+000, +0.00000000000E+000
+9.51751966648E+005, -6.35312840912E-001, +0.00000000000E+000
+9.54323510944E+005, -8.41163450095E-001, +0.00000000000E+000
+9.56895055240E+005, -6.86528210560E-001, +0.00000000000E+000
+9.59466599536E+005, -8.62099711564E-001, +0.00000000000E+000
+9.62038143832E+005, -6.98014216534E-001, +0.00000000000E+000
+9.64609688128E+005, -6.00564136083E-001, +0.00000000000E+000
