"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.73026078706E+005, +1.42477383185E+001, +0.00000000000E+000
+3.73999759755E+005, +1.40579318400E+001, +0.00000000000E+000
+3.74973440805E+005, +1.37425281314E+001, +0.00000000000E+000
+3.75947121854E+005, +1.39488237283E+001, +0.00000000000E+000
+3.76920802903E+005, +1.42360307688E+001, +0.00000000000E+000
+3.77894483953E+005, +1.46942829310E+001, +0.00000000000E+000
+3.78868165002E+005, +1.36962316020E+001, +0.00000000000E+000
+3.79841846052E+005, +1.40834115781E+001, +0.00000000000E+000
+3.80815527101E+005, +1.41876576750E+001, +0.00000000000E+000
+3.81789208151E+005, +1.42410582527E+001, +0.00000000000E+000
+3.82762889200E+005, +1.41254810348E+001, +0.00000000000E+000
+3.83736570249E+005, +1.43808945030E+001, +0.00000000000E+000
+3.84710251299E+005, +1.42841615185E+001, +0.00000000000E+000
+3.85683932348E+005, +1.41563267229E+001, +0.00000000000E+000
+3.86657613398E+005, +1.44002587054E+001, +0.00000000000E+000
+3.87631294447E+005, +1.35589899626E+001, +0.00000000000E+000
+3.88604975496E+005, +1.47585957190E+001, +0.00000000000E+000
+3.89578656546E+005, +1.42816577338E+001, +0.00000000000E+000
+3.90552337595E+005, +1.47387405120E+001, +0.00000000000E+000
+3.91526018645E+005, +1.37969762673E+001, +0.00000000000E+000
+3.92499699694E+005, +1.46122588949E+001, +0.00000000000E+000
+3.93473380743E+005, +1.40866381667E+001, +0.00000000000E+000
+3.94447061793E+005, +1.44464275966E+001, +0.00000000000E+000
+3.95420742842E+005, +1.36937841174E+001, +0.00000000000E+000
+3.96394423892E+005, +1.39655363599E+001, +0.00000000000E+000
+3.97368104941E+005, +1.41678218911E+001, +0.00000000000E+000
+3.98341785990E+005, +1.45786274903E+001, +0.00000000000E+000
+3.99315467040E+005, +1.44151183454E+001, +0.00000000000E+000
+4.00289148089E+005, +1.44388690498E+001, +0.00000000000E+000
+4.01262829139E+005, +1.44534385750E+001, +0.00000000000E+000
+4.02236510188E+005, +1.44274583124E+001, +0.00000000000E+000
+4.03210191238E+005, +1.39161033409E+001, +0.00000000000E+000
+4.04183872287E+005, +1.40729574185E+001, +0.00000000000E+000
+4.05157553336E+005, +1.45377678815E+001, +0.00000000000E+000
+4.06131234386E+005, +1.46952255148E+001, +0.00000000000E+000
+4.07104915435E+005, +1.45013573186E+001, +0.00000000000E+000
+4.08078596485E+005, +1.43571523086E+001, +0.00000000000E+000
+4.09052277534E+005, +1.44483979368E+001, +0.00000000000E+000
+4.10025958583E+005, +1.41043076747E+001, +0.00000000000E+000
+4.10999639633E+005, +1.35842878690E+001, +0.00000000000E+000
+4.11973320682E+005, +1.42612625925E+001, +0.00000000000E+000
+4.12947001732E+005, +1.39514176158E+001, +0.00000000000E+000
+4.13920682781E+005, +1.43409280416E+001, +0.00000000000E+000
+4.15061034603E+005, +1.39921793458E+001, +0.00000000000E+000
+4.16406207627E+005, +1.41883885923E+001, +0.00000000000E+000
+4.17751380652E+005, +1.41238411291E+001, +0.00000000000E+000
+4.19096553676E+005, +1.42342837485E+001, +0.00000000000E+000
+4.20441726701E+005, +1.42343852307E+001, +0.00000000000E+000
+4.21786899725E+005, +1.43994891421E+001, +0.00000000000E+000
+4.23132072750E+005, +1.48051306215E+001, +0.00000000000E+000
+4.24477245774E+005, +1.45824613878E+001, +0.00000000000E+000
+4.25822418799E+005, +1.43776922328E+001, +0.00000000000E+000
+4.27167591823E+005, +1.43277720959E+001, +0.00000000000E+000
+4.28512764848E+005, +1.38573692806E+001, +0.00000000000E+000
+4.29857937872E+005, +1.39393359694E+001, +0.00000000000E+000
+4.31203110897E+005, +1.42451275355E+001, +0.00000000000E+000
+4.32548283921E+005, +1.37570918914E+001, +0.00000000000E+000
+4.33893456946E+005, +1.37318996743E+001, +0.00000000000E+000
+4.35238629970E+005, +1.46908919431E+001, +0.00000000000E+000
+4.36583802995E+005, +1.45379096145E+001, +0.00000000000E+000
+4.37928976019E+005, +1.37679085063E+001, +0.00000000000E+000
+4.39274149044E+005, +1.45625371216E+001, +0.00000000000E+000
+4.40619322068E+005, +1.47216312939E+001, +0.00000000000E+000
+4.41964495093E+005, +1.40915295393E+001, +0.00000000000E+000
+4.43309668117E+005, +1.34466134425E+001, +0.00000000000E+000
+4.44654841142E+005, +1.45590464955E+001, +0.00000000000E+000
+4.46000014166E+005, +1.51662755205E+001, +0.00000000000E+000
+4.47345187191E+005, +1.41723034537E+001, +0.00000000000E+000
+4.48690360215E+005, +1.37988905362E+001, +0.00000000000E+000
+4.50035533240E+005, +1.42641194486E+001, +0.00000000000E+000
+4.51380706265E+005, +1.42123722415E+001, +0.00000000000E+000
+4.52725879289E+005, +1.43709281718E+001, +0.00000000000E+000
+4.54071052314E+005, +1.42440030455E+001, +0.00000000000E+000
+4.55416225338E+005, +1.45372519621E+001, +0.00000000000E+000
+4.56761398363E+005, +1.37685641134E+001, +0.00000000000E+000
+4.58106571387E+005, +1.37521512494E+001, +0.00000000000E+000
+4.59451744412E+005, +1.49576888690E+001, +0.00000000000E+000
+4.60796917436E+005, +1.45845083956E+001, +0.00000000000E+000
+4.62142090461E+005, +1.40709212564E+001, +0.00000000000E+000
+4.63487263485E+005, +1.41003112032E+001, +0.00000000000E+000
+4.64832436510E+005, +1.45763214823E+001, +0.00000000000E+000
+4.66177609534E+005, +1.43587419607E+001, +0.00000000000E+000
+4.67522782559E+005, +1.42015431466E+001, +0.00000000000E+000
+4.68867955583E+005, +1.39821303906E+001, +0.00000000000E+000
+4.70213128608E+005, +1.41619693406E+001, +0.00000000000E+000
+4.71558301632E+005, +1.37461775641E+001, +0.00000000000E+000
+4.72903474657E+005, +1.44437545517E+001, +0.00000000000E+000
+4.74248647681E+005, +1.39458436652E+001, +0.00000000000E+000
+4.75593820706E+005, +1.40170465252E+001, +0.00000000000E+000
+4.76938993730E+005, +1.42224593682E+001, +0.00000000000E+000
+4.78284166755E+005, +1.39137957497E+001, +0.00000000000E+000
+4.79629339779E+005, +1.43475517795E+001, +0.00000000000E+000
+4.80974512804E+005, +1.48526608481E+001, +0.00000000000E+000
+4.82319685828E+005, +1.42754577690E+001, +0.00000000000E+000
+4.83664858853E+005, +1.37919017447E+001, +0.00000000000E+000
+4.85010031877E+005, +1.42153163396E+001, +0.00000000000E+000
+4.86355204902E+005, +1.42087902207E+001, +0.00000000000E+000
+4.87700377926E+005, +1.41394008798E+001, +0.00000000000E+000
+4.89045550951E+005, +1.43543450893E+001, +0.00000000000E+000
+4.90390723975E+005, +1.42044307284E+001, +0.00000000000E+000
+4.91735897000E+005, +1.45833663148E+001, +0.00000000000E+000
+4.93081070025E+005, +1.39563747252E+001, +0.00000000000E+000
+4.94426243049E+005, +1.43918289741E+001, +0.00000000000E+000
+4.95771416074E+005, +1.41749323754E+001, +0.00000000000E+000
+4.97116589098E+005, +1.48301583689E+001, +0.00000000000E+000
+4.98461762123E+005, +1.45245453657E+001, +0.00000000000E+000
+4.99806935147E+005, +1.42438965061E+001, +0.00000000000E+000
+5.01152108172E+005, +1.49055091183E+001, +0.00000000000E+000
+5.02497281196E+005, +1.44400275347E+001, +0.00000000000E+000
+5.03842454221E+005, +1.39436756687E+001, +0.00000000000E+000
+5.05187627245E+005, +1.41226813188E+001, +0.00000000000E+000
+5.06532800270E+005, +1.41512155805E+001, +0.00000000000E+000
+5.07877973294E+005, +1.44819294008E+001, +0.00000000000E+000
+5.09223146319E+005, +1.43950959153E+001, +0.00000000000E+000
+5.10568319343E+005, +1.38354778334E+001, +0.00000000000E+000
+5.11913492368E+005, +1.43386433870E+001, +0.00000000000E+000
+5.13258665392E+005, +1.44506467432E+001, +0.00000000000E+000
+5.14603838417E+005, +1.40966795897E+001, +0.00000000000E+000
+5.15949011441E+005, +1.40022118439E+001, +0.00000000000E+000
+5.17294184466E+005, +1.42776136545E+001, +0.00000000000E+000
+5.18639357490E+005, +1.42337709391E+001, +0.00000000000E+000
+5.19984530515E+005, +1.40987620337E+001, +0.00000000000E+000
+5.21329703539E+005, +1.39984425393E+001, +0.00000000000E+000
+5.22674876564E+005, +1.42561979373E+001, +0.00000000000E+000
+5.24020049588E+005, +1.40881696080E+001, +0.00000000000E+000
+5.25365222613E+005, +1.41726962987E+001, +0.00000000000E+000
+5.26710395637E+005, +1.42903993569E+001, +0.00000000000E+000
+5.28055568662E+005, +1.48380435054E+001, +0.00000000000E+000
+5.29400741686E+005, +1.38005369822E+001, +0.00000000000E+000
+5.30745914711E+005, +1.45337748372E+001, +0.00000000000E+000
+5.32091087736E+005, +1.43204735123E+001, +0.00000000000E+000
+5.33436260760E+005, +1.40663874917E+001, +0.00000000000E+000
+5.34781433785E+005, +1.42468661138E+001, +0.00000000000E+000
+5.36126606809E+005, +1.44809427393E+001, +0.00000000000E+000
+5.37471779834E+005, +1.44751409873E+001, +0.00000000000E+000
+5.38816952858E+005, +1.39629685312E+001, +0.00000000000E+000
+5.40162125883E+005, +1.42923633804E+001, +0.00000000000E+000
+5.41507298907E+005, +1.43719560441E+001, +0.00000000000E+000
+5.42852471932E+005, +1.42353527935E+001, +0.00000000000E+000
+5.44197644956E+005, +1.44323784715E+001, +0.00000000000E+000
+5.45542817981E+005, +1.44141709153E+001, +0.00000000000E+000
+5.46887991005E+005, +1.41263742197E+001, +0.00000000000E+000
+5.48233164030E+005, +1.39600285027E+001, +0.00000000000E+000
+5.49578337054E+005, +1.39489292859E+001, +0.00000000000E+000
+5.50923510079E+005, +1.39857542222E+001, +0.00000000000E+000
+5.52268683103E+005, +1.44152031760E+001, +0.00000000000E+000
+5.53613856128E+005, +1.50673368948E+001, +0.00000000000E+000
+5.54959029152E+005, +1.40425450606E+001, +0.00000000000E+000
+5.56304202177E+005, +1.45033362459E+001, +0.00000000000E+000
+5.57649375201E+005, +1.38136288572E+001, +0.00000000000E+000
+5.58994548226E+005, +1.39847833804E+001, +0.00000000000E+000
+5.60339721250E+005, +1.43287159083E+001, +0.00000000000E+000
+5.61684894275E+005, +1.41909268435E+001, +0.00000000000E+000
+5.63030067299E+005, +1.44675484225E+001, +0.00000000000E+000
+5.64375240324E+005, +1.46173677451E+001, +0.00000000000E+000
+5.65720413348E+005, +1.44496395927E+001, +0.00000000000E+000
+5.67065586373E+005, +1.36325018602E+001, +0.00000000000E+000
+5.68410759397E+005, +1.41717098935E+001, +0.00000000000E+000
+5.69755932422E+005, +1.44254995378E+001, +0.00000000000E+000
+5.71101105446E+005, +1.46135387313E+001, +0.00000000000E+000
+5.72674489462E+005, +1.46646797724E+001, +0.00000000000E+000
+5.74533163788E+005, +1.44437311365E+001, +0.00000000000E+000
+5.76391838114E+005, +1.43876197718E+001, +0.00000000000E+000
+5.78250512440E+005, +1.38444577866E+001, +0.00000000000E+000
+5.80109186767E+005, +1.41951893987E+001, +0.00000000000E+000
+5.81967861093E+005, +1.43366005009E+001, +0.00000000000E+000
+5.83826535419E+005, +1.47112698342E+001, +0.00000000000E+000
+5.85685209745E+005, +1.48526537418E+001, +0.00000000000E+000
+5.87543884072E+005, +1.39192578553E+001, +0.00000000000E+000
+5.89402558398E+005, +1.40892600229E+001, +0.00000000000E+000
+5.91261232724E+005, +1.38773268665E+001, +0.00000000000E+000
+5.93119907050E+005, +1.38910793447E+001, +0.00000000000E+000
+5.94978581377E+005, +1.40853703326E+001, +0.00000000000E+000
+5.96837255703E+005, +1.44165117583E+001, +0.00000000000E+000
+5.98695930029E+005, +1.39492785893E+001, +0.00000000000E+000
+6.00554604355E+005, +1.43238101941E+001, +0.00000000000E+000
+6.02413278681E+005, +1.40022891871E+001, +0.00000000000E+000
+6.04271953008E+005, +1.47575133362E+001, +0.00000000000E+000
+6.06130627334E+005, +1.42771225988E+001, +0.00000000000E+000
+6.07989301660E+005, +1.42871236972E+001, +0.00000000000E+000
+6.09847975986E+005, +1.42448982328E+001, +0.00000000000E+000
+6.11706650313E+005, +1.44432095341E+001, +0.00000000000E+000
+6.13565324639E+005, +1.42378315879E+001, +0.00000000000E+000
+6.15423998965E+005, +1.41196393298E+001, +0.00000000000E+000
+6.17282673291E+005, +1.39271892207E+001, +0.00000000000E+000
+6.19141347618E+005, +1.40441647468E+001, +0.00000000000E+000
+6.21000021944E+005, +1.39260552007E+001, +0.00000000000E+000
+6.22858696270E+005, +1.39560801900E+001, +0.00000000000E+000
+6.24717370596E+005, +1.42129178183E+001, +0.00000000000E+000
+6.26576044922E+005, +1.44741646272E+001, +0.00000000000E+000
+6.28434719249E+005, +1.41468261401E+001, +0.00000000000E+000
+6.30293393575E+005, +1.40938663003E+001, +0.00000000000E+000
+6.32152067901E+005, +1.43837570973E+001, +0.00000000000E+000
+6.34010742227E+005, +1.39012554671E+001, +0.00000000000E+000
+6.35869416554E+005, +1.42025018077E+001, +0.00000000000E+000
+6.37728090880E+005, +1.36340590561E+001, +0.00000000000E+000
+6.39586765206E+005, +1.43985524240E+001, +0.00000000000E+000
+6.41445439532E+005, +1.40011265520E+001, +0.00000000000E+000
+6.43304113859E+005, +1.42140727167E+001, +0.00000000000E+000
+6.45162788185E+005, +1.37955660496E+001, +0.00000000000E+000
+6.47021462511E+005, +1.42742487521E+001, +0.00000000000E+000
+6.48880136837E+005, +1.43948373008E+001, +0.00000000000E+000
+6.50738811163E+005, +1.41336362169E+001, +0.00000000000E+000
+6.52597485490E+005, +1.42180804012E+001, +0.00000000000E+000
+6.54456159816E+005, +1.44295158982E+001, +0.00000000000E+000
+6.56314834142E+005, +1.47599762690E+001, +0.00000000000E+000
+6.58173508468E+005, +1.47219180292E+001, +0.00000000000E+000
+6.60032182795E+005, +1.45374561107E+001, +0.00000000000E+000
+6.61890857121E+005, +1.39565003530E+001, +0.00000000000E+000
+6.63749531447E+005, +1.44486948623E+001, +0.00000000000E+000
+6.65608205773E+005, +1.45575643801E+001, +0.00000000000E+000
+6.67466880100E+005, +1.44297243538E+001, +0.00000000000E+000
+6.69325554426E+005, +1.42415013864E+001, +0.00000000000E+000
+6.71184228752E+005, +1.38866485155E+001, +0.00000000000E+000
+6.73042903078E+005, +1.41668078092E+001, +0.00000000000E+000
+6.74901577405E+005, +1.45589649572E+001, +0.00000000000E+000
+6.76760251731E+005, +1.45003799938E+001, +0.00000000000E+000
+6.78618926057E+005, +1.44383440872E+001, +0.00000000000E+000
+6.80477600383E+005, +1.43391932727E+001, +0.00000000000E+000
+6.82336274709E+005, +1.46973366000E+001, +0.00000000000E+000
+6.84194949036E+005, +1.41412429853E+001, +0.00000000000E+000
+6.86053623362E+005, +1.38394380224E+001, +0.00000000000E+000
+6.87912297688E+005, +1.39383487654E+001, +0.00000000000E+000
+6.89770972014E+005, +1.38373062086E+001, +0.00000000000E+000
+6.91629646341E+005, +1.42496524726E+001, +0.00000000000E+000
+6.93488320667E+005, +1.43663030143E+001, +0.00000000000E+000
+6.95346994993E+005, +1.42870979179E+001, +0.00000000000E+000
+6.97205669319E+005, +1.40830204091E+001, +0.00000000000E+000
+6.99064343646E+005, +1.41022218840E+001, +0.00000000000E+000
+7.00923017972E+005, +1.38785480677E+001, +0.00000000000E+000
+7.02781692298E+005, +1.45912931836E+001, +0.00000000000E+000
+7.04640366624E+005, +1.42323752587E+001, +0.00000000000E+000
+7.06499040950E+005, +1.44900335924E+001, +0.00000000000E+000
+7.08357715277E+005, +1.43816451227E+001, +0.00000000000E+000
+7.10216389603E+005, +1.40210482197E+001, +0.00000000000E+000
+7.12075063929E+005, +1.45213169099E+001, +0.00000000000E+000
+7.13933738255E+005, +1.45236149099E+001, +0.00000000000E+000
+7.15792412582E+005, +1.40868426185E+001, +0.00000000000E+000
+7.17651086908E+005, +1.43086688704E+001, +0.00000000000E+000
+7.19509761234E+005, +1.45557833996E+001, +0.00000000000E+000
+7.21368435560E+005, +1.42252969745E+001, +0.00000000000E+000
+7.23227109887E+005, +1.41530811723E+001, +0.00000000000E+000
+7.25085784213E+005, +1.47270281683E+001, +0.00000000000E+000
+7.26944458539E+005, +1.42948992038E+001, +0.00000000000E+000
+7.28803132865E+005, +1.44445997252E+001, +0.00000000000E+000
+7.30661807192E+005, +1.39540789700E+001, +0.00000000000E+000
+7.32520481518E+005, +1.45519286650E+001, +0.00000000000E+000
+7.34379155844E+005, +1.39690469974E+001, +0.00000000000E+000
+7.36237830170E+005, +1.41919885790E+001, +0.00000000000E+000
+7.38096504496E+005, +1.41672981405E+001, +0.00000000000E+000
+7.39955178823E+005, +1.42858955944E+001, +0.00000000000E+000
+7.41813853149E+005, +1.46774533610E+001, +0.00000000000E+000
+7.43672527475E+005, +1.41992568981E+001, +0.00000000000E+000
+7.45531201801E+005, +1.42827024473E+001, +0.00000000000E+000
+7.47389876128E+005, +1.45894995964E+001, +0.00000000000E+000
+7.49248550454E+005, +1.36443289357E+001, +0.00000000000E+000
+7.51107224780E+005, +1.41297465020E+001, +0.00000000000E+000
+7.52965899106E+005, +1.44489676058E+001, +0.00000000000E+000
+7.54824573433E+005, +1.37074286013E+001, +0.00000000000E+000
+7.56683247759E+005, +1.42823285267E+001, +0.00000000000E+000
+7.58541922085E+005, +1.44012548135E+001, +0.00000000000E+000
+7.60400596411E+005, +1.41046319789E+001, +0.00000000000E+000
+7.62259270737E+005, +1.42859379064E+001, +0.00000000000E+000
+7.64117945064E+005, +1.39141686447E+001, +0.00000000000E+000
+7.65976619390E+005, +1.41513951741E+001, +0.00000000000E+000
+7.67835293716E+005, +1.43298041654E+001, +0.00000000000E+000
+7.69693968042E+005, +1.47046829222E+001, +0.00000000000E+000
+7.71552642369E+005, +1.41514146619E+001, +0.00000000000E+000
+7.73411316695E+005, +1.42854007639E+001, +0.00000000000E+000
+7.75269991021E+005, +1.44114951483E+001, +0.00000000000E+000
+7.77128665347E+005, +1.44432792675E+001, +0.00000000000E+000
+7.78987339674E+005, +1.44050840253E+001, +0.00000000000E+000
+7.80846014000E+005, +1.40873137959E+001, +0.00000000000E+000
+7.82704688326E+005, +1.38475219933E+001, +0.00000000000E+000
+7.84563362652E+005, +1.42021951425E+001, +0.00000000000E+000
+7.86422036979E+005, +1.39046631825E+001, +0.00000000000E+000
+7.88280711305E+005, +1.36636070284E+001, +0.00000000000E+000
+7.90139385631E+005, +1.37357281394E+001, +0.00000000000E+000
+7.92316220288E+005, +1.50479168060E+001, +0.00000000000E+000
+7.94887764584E+005, +1.46004224023E+001, +0.00000000000E+000
+7.97459308880E+005, +1.47445829894E+001, +0.00000000000E+000
+8.00030853177E+005, +1.43872345448E+001, +0.00000000000E+000
+8.02602397473E+005, +1.36698185373E+001, +0.00000000000E+000
+8.05173941769E+005, +1.44051158623E+001, +0.00000000000E+000
+8.07745486065E+005, +1.44745359919E+001, +0.00000000000E+000
+8.10317030361E+005, +1.37662242448E+001, +0.00000000000E+000
+8.12888574657E+005, +1.41096776678E+001, +0.00000000000E+000
+8.15460118953E+005, +1.39954463043E+001, +0.00000000000E+000
+8.18031663249E+005, +1.42052855838E+001, +0.00000000000E+000
+8.20603207546E+005, +1.32750541911E+001, +0.00000000000E+000
+8.23174751842E+005, +1.37791570134E+001, +0.00000000000E+000
+8.25746296138E+005, +1.41658836819E+001, +0.00000000000E+000
+8.28317840434E+005, +1.44648953702E+001, +0.00000000000E+000
+8.30889384730E+005, +1.44838307225E+001, +0.00000000000E+000
+8.33460929026E+005, +1.41613141497E+001, +0.00000000000E+000
+8.36032473322E+005, +1.48068717193E+001, +0.00000000000E+000
+8.38604017618E+005, +1.46980384890E+001, +0.00000000000E+000
+8.41175561914E+005, +1.40762309770E+001, +0.00000000000E+000
+8.43747106211E+005, +1.42716113944E+001, +0.00000000000E+000
+8.46318650507E+005, +1.45702217416E+001, +0.00000000000E+000
+8.48890194803E+005, +1.37630161562E+001, +0.00000000000E+000
+8.51461739099E+005, +1.38876753634E+001, +0.00000000000E+000
+8.54033283395E+005, +1.46976709568E+001, +0.00000000000E+000
+8.56604827691E+005, +1.41543204252E+001, +0.00000000000E+000
+8.59176371987E+005, +1.43784501860E+001, +0.00000000000E+000
+8.61747916283E+005, +1.41482552546E+001, +0.00000000000E+000
+8.64319460580E+005, +1.36389612542E+001, +0.00000000000E+000
+8.66891004876E+005, +1.41094869150E+001, +0.00000000000E+000
+8.69462549172E+005, +1.39793063183E+001, +0.00000000000E+000
+8.72034093468E+005, +1.37203359594E+001, +0.00000000000E+000
+8.74605637764E+005, +1.40603289146E+001, +0.00000000000E+000
+8.77177182060E+005, +1.43417756334E+001, +0.00000000000E+000
+8.79748726356E+005, +1.50085099696E+001, +0.00000000000E+000
+8.82320270652E+005, +1.44789375358E+001, +0.00000000000E+000
+8.84891814948E+005, +1.47310439906E+001, +0.00000000000E+000
+8.87463359245E+005, +1.38122153704E+001, +0.00000000000E+000
+8.90034903541E+005, +1.38682222484E+001, +0.00000000000E+000
+8.92606447837E+005, +1.42133160480E+001, +0.00000000000E+000
+8.95177992133E+005, +1.40998941769E+001, +0.00000000000E+000
+8.97749536429E+005, +1.41934649371E+001, +0.00000000000E+000
+9.00321080725E+005, +1.37260481953E+001, +0.00000000000E+000
+9.02892625021E+005, +1.41763545721E+001, +0.00000000000E+000
+9.05464169317E+005, +1.42347486073E+001, +0.00000000000E+000
+9.08035713614E+005, +1.42859931349E+001, +0.00000000000E+000
+9.10607257910E+005, +1.44226670007E+001, +0.00000000000E+000
+9.13178802206E+005, +1.36569946547E+001, +0.00000000000E+000
+9.15750346502E+005, +1.40961037213E+001, +0.00000000000E+000
+9.18321890798E+005, +1.42004567432E+001, +0.00000000000E+000
+9.20893435094E+005, +1.45761016987E+001, +0.00000000000E+000
+9.23464979390E+005, +1.40523233659E+001, +0.00000000000E+000
+9.26036523686E+005, +1.48728541710E+001, +0.00000000000E+000
+9.28608067983E+005, +1.35294773625E+001, +0.00000000000E+000
+9.31179612279E+005, +1.43054944861E+001, +0.00000000000E+000
+9.33751156575E+005, +1.39689801193E+001, +0.00000000000E+000
+9.36322700871E+005, +1.36148598645E+001, +0.00000000000E+000
+9.38894245167E+005, +1.42291799385E+001, +0.00000000000E+000
+9.41465789463E+005, +1.36705505570E+001, +0.00000000000E+000
+9.44037333759E+005, +1.34369244837E+001, +0.00000000000E+000
+9.46608878055E+005, +1.39205124982E+001, +0.00000000000E+000
+9.49180422351E+005, +1.39627290529E+001, +0.00000000000E+000
+9.51751966648E+005, +1.41962245186E+001, +0.00000000000E+000
+9.54323510944E+005, +1.41447236362E+001, +0.00000000000E+000
+9.56895055240E+005, +1.42502073966E+001, +0.00000000000E+000
+9.59466599536E+005, +1.44894093915E+001, +0.00000000000E+000
+9.62038143832E+005, +1.41951334251E+001, +0.00000000000E+000
+9.64609688128E+005, +1.41602731548E+001, +0.00000000000E+000
