"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.78284166755E+005, +4.63767653951E+000, +0.00000000000E+000
+4.79629339779E+005, +5.40269828428E+000, +0.00000000000E+000
+4.80974512804E+005, +5.71475688309E+000, +0.00000000000E+000
+4.82319685828E+005, +5.13631644944E+000, +0.00000000000E+000
+4.83664858853E+005, +4.75305138425E+000, +0.00000000000E+000
+4.85010031877E+005, +5.40711108375E+000, +0.00000000000E+000
+4.86355204902E+005, +5.22452225688E+000, +0.00000000000E+000
+4.87700377926E+005, +4.89253466757E+000, +0.00000000000E+000
+4.89045550951E+005, +5.41497861564E+000, +0.00000000000E+000
+4.90390723975E+005, +4.87635567180E+000, +0.00000000000E+000
+4.91735897000E+005, +5.41463381874E+000, +0.00000000000E+000
+4.93081070025E+005, +5.10717721561E+000, +0.00000000000E+000
+4.94426243049E+005, +5.04521142727E+000, +0.00000000000E+000
+4.95771416074E+005, +5.16221541997E+000, +0.00000000000E+000
+4.97116589098E+005, +5.90275398573E+000, +0.00000000000E+000
+4.98461762123E+005, +5.20648944324E+000, +0.00000000000E+000
+4.99806935147E+005, +5.27895783112E+000, +0.00000000000E+000
+5.01152108172E+005, +5.91163871183E+000, +0.00000000000E+000
+5.02497281196E+005, +5.27075765111E+000, +0.00000000000E+000
+5.03842454221E+005, +4.92093516618E+000, +0.00000000000E+000
+5.05187627245E+005, +4.92214550382E+000, +0.00000000000E+000
+5.06532800270E+005, +4.86599975703E+000, +0.00000000000E+000
+5.07877973294E+005, +5.39521254671E+000, +0.00000000000E+000
+5.09223146319E+005, +5.40783729189E+000, +0.00000000000E+000
+5.10568319343E+005, +4.74766209992E+000, +0.00000000000E+000
+5.11913492368E+005, +5.32601703975E+000, +0.00000000000E+000
+5.13258665392E+005, +5.37911323849E+000, +0.00000000000E+000
+5.14603838417E+005, +4.85567173386E+000, +0.00000000000E+000
+5.15949011441E+005, +4.70233881915E+000, +0.00000000000E+000
+5.17294184466E+005, +5.38482610222E+000, +0.00000000000E+000
+5.18639357490E+005, +5.11602871018E+000, +0.00000000000E+000
+5.19984530515E+005, +5.42551739701E+000, +0.00000000000E+000
+5.21329703539E+005, +4.71732005225E+000, +0.00000000000E+000
+5.22674876564E+005, +5.17102119489E+000, +0.00000000000E+000
+5.24020049588E+005, +5.06260344741E+000, +0.00000000000E+000
+5.25365222613E+005, +5.22263649213E+000, +0.00000000000E+000
+5.26710395637E+005, +5.38228690415E+000, +0.00000000000E+000
+5.28055568662E+005, +5.67271659076E+000, +0.00000000000E+000
+5.29400741686E+005, +4.72228634721E+000, +0.00000000000E+000
+5.30745914711E+005, +5.56862359313E+000, +0.00000000000E+000
+5.32091087736E+005, +5.48407438930E+000, +0.00000000000E+000
+5.33436260760E+005, +5.06853827322E+000, +0.00000000000E+000
+5.34781433785E+005, +5.22255884344E+000, +0.00000000000E+000
+5.36126606809E+005, +5.22615641604E+000, +0.00000000000E+000
+5.37471779834E+005, +5.30221536171E+000, +0.00000000000E+000
+5.38816952858E+005, +4.76970239070E+000, +0.00000000000E+000
+5.40162125883E+005, +5.22183969106E+000, +0.00000000000E+000
+5.41507298907E+005, +5.60799229517E+000, +0.00000000000E+000
