"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.81789208151E+005, +1.03653297547E+001, +0.00000000000E+000
+3.82762889200E+005, +1.04583415360E+001, +0.00000000000E+000
+3.83736570249E+005, +1.05840015037E+001, +0.00000000000E+000
+3.84710251299E+005, +1.05979901704E+001, +0.00000000000E+000
+3.85683932348E+005, +1.03242732997E+001, +0.00000000000E+000
+3.86657613398E+005, +1.06862191556E+001, +0.00000000000E+000
+3.87631294447E+005, +9.59085494122E+000, +0.00000000000E+000
+3.88604975496E+005, +1.08736631931E+001, +0.00000000000E+000
+3.89578656546E+005, +1.02478925815E+001, +0.00000000000E+000
+3.90552337595E+005, +1.09049129765E+001, +0.00000000000E+000
+3.91526018645E+005, +9.97310435249E+000, +0.00000000000E+000
+3.92499699694E+005, +1.09824273311E+001, +0.00000000000E+000
+3.93473380743E+005, +1.01582948972E+001, +0.00000000000E+000
+3.94447061793E+005, +1.07288549981E+001, +0.00000000000E+000
+3.95420742842E+005, +9.77094032232E+000, +0.00000000000E+000
+3.96394423892E+005, +1.02123614630E+001, +0.00000000000E+000
+3.97368104941E+005, +1.03014424556E+001, +0.00000000000E+000
+3.98341785990E+005, +1.06772618376E+001, +0.00000000000E+000
+3.99315467040E+005, +1.05675080433E+001, +0.00000000000E+000
+4.00289148089E+005, +1.05577941867E+001, +0.00000000000E+000
+4.01262829139E+005, +1.05453355784E+001, +0.00000000000E+000
+4.02236510188E+005, +1.05601858478E+001, +0.00000000000E+000
+4.03210191238E+005, +1.01768107444E+001, +0.00000000000E+000
+4.04183872287E+005, +1.03965054898E+001, +0.00000000000E+000
+4.05157553336E+005, +1.06870292112E+001, +0.00000000000E+000
+4.06131234386E+005, +1.08275881435E+001, +0.00000000000E+000
+4.07104915435E+005, +1.06565005832E+001, +0.00000000000E+000
+4.08078596485E+005, +1.04496183260E+001, +0.00000000000E+000
+4.09052277534E+005, +1.06429943554E+001, +0.00000000000E+000
+4.10025958583E+005, +1.02618630066E+001, +0.00000000000E+000
+4.10999639633E+005, +9.78777599151E+000, +0.00000000000E+000
+4.11973320682E+005, +1.04098147183E+001, +0.00000000000E+000
+4.12947001732E+005, +1.02577812071E+001, +0.00000000000E+000
+4.13920682781E+005, +1.04758703934E+001, +0.00000000000E+000
+4.15061034603E+005, +1.01603123505E+001, +0.00000000000E+000
+4.16406207627E+005, +1.03607745569E+001, +0.00000000000E+000
+4.17751380652E+005, +1.02327530438E+001, +0.00000000000E+000
+4.19096553676E+005, +1.04457090386E+001, +0.00000000000E+000
+4.20441726701E+005, +1.05572461293E+001, +0.00000000000E+000
+4.21786899725E+005, +1.05483121912E+001, +0.00000000000E+000
+4.23132072750E+005, +1.09015672447E+001, +0.00000000000E+000
+4.24477245774E+005, +1.07026662577E+001, +0.00000000000E+000
+4.25822418799E+005, +1.03261665966E+001, +0.00000000000E+000
+4.27167591823E+005, +1.02981247758E+001, +0.00000000000E+000
+4.28512764848E+005, +1.00102257981E+001, +0.00000000000E+000
+4.29857937872E+005, +1.01529471653E+001, +0.00000000000E+000
+4.31203110897E+005, +1.05890776588E+001, +0.00000000000E+000
+4.32548283921E+005, +9.91098720030E+000, +0.00000000000E+000
+4.33893456946E+005, +1.00080633884E+001, +0.00000000000E+000
+4.35238629970E+005, +1.08760116035E+001, +0.00000000000E+000
+4.36583802995E+005, +1.07724251854E+001, +0.00000000000E+000
+4.37928976019E+005, +9.66631664970E+000, +0.00000000000E+000
+4.39274149044E+005, +1.08685916510E+001, +0.00000000000E+000
+4.40619322068E+005, +1.10912389644E+001, +0.00000000000E+000
+4.41964495093E+005, +1.03562234809E+001, +0.00000000000E+000
+4.43309668117E+005, +9.50572088343E+000, +0.00000000000E+000
+4.44654841142E+005, +1.07545697919E+001, +0.00000000000E+000
+4.46000014166E+005, +1.14865496445E+001, +0.00000000000E+000
+4.47345187191E+005, +1.00957625111E+001, +0.00000000000E+000
+4.48690360215E+005, +9.75458340496E+000, +0.00000000000E+000
+4.50035533240E+005, +1.06636378033E+001, +0.00000000000E+000
+4.51380706265E+005, +1.04497224763E+001, +0.00000000000E+000
+4.52725879289E+005, +1.03547096546E+001, +0.00000000000E+000
+4.54071052314E+005, +1.05488793154E+001, +0.00000000000E+000
+4.55416225338E+005, +1.07113328104E+001, +0.00000000000E+000
+4.56761398363E+005, +9.75689101104E+000, +0.00000000000E+000
+4.58106571387E+005, +9.79521072566E+000, +0.00000000000E+000
+4.59451744412E+005, +1.13714672391E+001, +0.00000000000E+000
+4.60796917436E+005, +1.10361869314E+001, +0.00000000000E+000
+4.62142090461E+005, +1.00445690106E+001, +0.00000000000E+000
+4.63487263485E+005, +1.02428157372E+001, +0.00000000000E+000
+4.64832436510E+005, +1.07864305899E+001, +0.00000000000E+000
+4.66177609534E+005, +1.06662571259E+001, +0.00000000000E+000
+4.67522782559E+005, +9.89770260291E+000, +0.00000000000E+000
+4.68867955583E+005, +1.02556247116E+001, +0.00000000000E+000
+4.70213128608E+005, +1.05950102787E+001, +0.00000000000E+000
+4.71558301632E+005, +9.92026099221E+000, +0.00000000000E+000
+4.72903474657E+005, +1.05727320463E+001, +0.00000000000E+000
+4.74248647681E+005, +1.02184644468E+001, +0.00000000000E+000
+4.75593820706E+005, +1.03577449397E+001, +0.00000000000E+000
+4.76938993730E+005, +1.03469964793E+001, +0.00000000000E+000
+4.78284166755E+005, +9.90845007748E+000, +0.00000000000E+000
+4.79629339779E+005, +1.06250665315E+001, +0.00000000000E+000
+4.80974512804E+005, +1.11488436888E+001, +0.00000000000E+000
+4.82319685828E+005, +1.01986845304E+001, +0.00000000000E+000
+4.83664858853E+005, +9.77297981221E+000, +0.00000000000E+000
+4.85010031877E+005, +1.03630214730E+001, +0.00000000000E+000
+4.86355204902E+005, +1.03107301116E+001, +0.00000000000E+000
+4.87700377926E+005, +1.02581795805E+001, +0.00000000000E+000
+4.89045550951E+005, +1.05511633416E+001, +0.00000000000E+000
+4.90390723975E+005, +1.04903460983E+001, +0.00000000000E+000
+4.91735897000E+005, +1.06495456320E+001, +0.00000000000E+000
+4.93081070025E+005, +1.00082287505E+001, +0.00000000000E+000
+4.94426243049E+005, +1.06299165001E+001, +0.00000000000E+000
+4.95771416074E+005, +1.04357204856E+001, +0.00000000000E+000
+4.97116589098E+005, +1.09814985543E+001, +0.00000000000E+000
+4.98461762123E+005, +1.06994893651E+001, +0.00000000000E+000
+4.99806935147E+005, +1.04031872998E+001, +0.00000000000E+000
+5.01152108172E+005, +1.10170938710E+001, +0.00000000000E+000
+5.02497281196E+005, +1.06691398154E+001, +0.00000000000E+000
+5.03842454221E+005, +1.00588413672E+001, +0.00000000000E+000
+5.05187627245E+005, +1.02357487865E+001, +0.00000000000E+000
+5.06532800270E+005, +1.05894691601E+001, +0.00000000000E+000
+5.07877973294E+005, +1.05966747694E+001, +0.00000000000E+000
+5.09223146319E+005, +1.04116183367E+001, +0.00000000000E+000
+5.10568319343E+005, +1.00414659137E+001, +0.00000000000E+000
+5.11913492368E+005, +1.05240941078E+001, +0.00000000000E+000
+5.13258665392E+005, +1.07010743330E+001, +0.00000000000E+000
+5.14603838417E+005, +1.01574118328E+001, +0.00000000000E+000
+5.15949011441E+005, +1.02305930713E+001, +0.00000000000E+000
+5.17294184466E+005, +1.04127434371E+001, +0.00000000000E+000
+5.18639357490E+005, +1.04892791030E+001, +0.00000000000E+000
+5.19984530515E+005, +1.04445599836E+001, +0.00000000000E+000
+5.21329703539E+005, +1.02613589954E+001, +0.00000000000E+000
+5.22674876564E+005, +1.03088491796E+001, +0.00000000000E+000
+5.24020049588E+005, +1.01921551320E+001, +0.00000000000E+000
+5.25365222613E+005, +1.04358975590E+001, +0.00000000000E+000
+5.26710395637E+005, +1.03617823433E+001, +0.00000000000E+000
+5.28055568662E+005, +1.08183259495E+001, +0.00000000000E+000
+5.29400741686E+005, +1.00051154938E+001, +0.00000000000E+000
+5.30745914711E+005, +1.06585680227E+001, +0.00000000000E+000
+5.32091087736E+005, +1.05413300575E+001, +0.00000000000E+000
+5.33436260760E+005, +1.00713111770E+001, +0.00000000000E+000
+5.34781433785E+005, +1.04656446206E+001, +0.00000000000E+000
+5.36126606809E+005, +1.05868651691E+001, +0.00000000000E+000
+5.37471779834E+005, +1.06006529797E+001, +0.00000000000E+000
+5.38816952858E+005, +1.00247949427E+001, +0.00000000000E+000
+5.40162125883E+005, +1.02697897339E+001, +0.00000000000E+000
+5.41507298907E+005, +1.05260375159E+001, +0.00000000000E+000
+5.42852471932E+005, +1.03674779888E+001, +0.00000000000E+000
+5.44197644956E+005, +1.06179480148E+001, +0.00000000000E+000
+5.45542817981E+005, +1.05700260987E+001, +0.00000000000E+000
+5.46887991005E+005, +1.02063779669E+001, +0.00000000000E+000
+5.48233164030E+005, +1.02410785897E+001, +0.00000000000E+000
+5.49578337054E+005, +1.01746858827E+001, +0.00000000000E+000
+5.50923510079E+005, +1.01801451911E+001, +0.00000000000E+000
+5.52268683103E+005, +1.05186696237E+001, +0.00000000000E+000
+5.53613856128E+005, +1.10127087032E+001, +0.00000000000E+000
+5.54959029152E+005, +1.01272043576E+001, +0.00000000000E+000
+5.56304202177E+005, +1.06148856080E+001, +0.00000000000E+000
+5.57649375201E+005, +1.01487230830E+001, +0.00000000000E+000
+5.58994548226E+005, +1.01749253375E+001, +0.00000000000E+000
+5.60339721250E+005, +1.04432901780E+001, +0.00000000000E+000
+5.61684894275E+005, +1.03139405942E+001, +0.00000000000E+000
+5.63030067299E+005, +1.04480242986E+001, +0.00000000000E+000
+5.64375240324E+005, +1.08722838584E+001, +0.00000000000E+000
+5.65720413348E+005, +1.05633632130E+001, +0.00000000000E+000
+5.67065586373E+005, +9.77885622999E+000, +0.00000000000E+000
+5.68410759397E+005, +1.04498152596E+001, +0.00000000000E+000
+5.69755932422E+005, +1.06231841783E+001, +0.00000000000E+000
+5.71101105446E+005, +1.06479452925E+001, +0.00000000000E+000
+5.72674489462E+005, +1.08646641570E+001, +0.00000000000E+000
+5.74533163788E+005, +1.07265162245E+001, +0.00000000000E+000
+5.76391838114E+005, +1.04872513705E+001, +0.00000000000E+000
+5.78250512440E+005, +9.97928962258E+000, +0.00000000000E+000
+5.80109186767E+005, +1.03403904108E+001, +0.00000000000E+000
+5.81967861093E+005, +1.05268451950E+001, +0.00000000000E+000
+5.83826535419E+005, +1.07599009792E+001, +0.00000000000E+000
+5.85685209745E+005, +1.10259349824E+001, +0.00000000000E+000
+5.87543884072E+005, +9.93594622681E+000, +0.00000000000E+000
+5.89402558398E+005, +1.02365983741E+001, +0.00000000000E+000
+5.91261232724E+005, +1.00928495511E+001, +0.00000000000E+000
+5.93119907050E+005, +1.01637602683E+001, +0.00000000000E+000
+5.94978581377E+005, +1.00340508767E+001, +0.00000000000E+000
+5.96837255703E+005, +1.02858616197E+001, +0.00000000000E+000
+5.98695930029E+005, +1.01391660414E+001, +0.00000000000E+000
+6.00554604355E+005, +1.03792628251E+001, +0.00000000000E+000
+6.02413278681E+005, +1.01430557547E+001, +0.00000000000E+000
+6.04271953008E+005, +1.07352074117E+001, +0.00000000000E+000
+6.06130627334E+005, +1.03694077817E+001, +0.00000000000E+000
+6.07989301660E+005, +1.04690337924E+001, +0.00000000000E+000
+6.09847975986E+005, +1.03247929995E+001, +0.00000000000E+000
+6.11706650313E+005, +1.03522417327E+001, +0.00000000000E+000
+6.13565324639E+005, +1.03361587624E+001, +0.00000000000E+000
+6.15423998965E+005, +1.03906605035E+001, +0.00000000000E+000
+6.17282673291E+005, +1.00967488241E+001, +0.00000000000E+000
+6.19141347618E+005, +1.02106222288E+001, +0.00000000000E+000
+6.21000021944E+005, +1.02087592085E+001, +0.00000000000E+000
+6.22858696270E+005, +1.01773204227E+001, +0.00000000000E+000
+6.24717370596E+005, +1.04191848964E+001, +0.00000000000E+000
+6.26576044922E+005, +1.05740037237E+001, +0.00000000000E+000
+6.28434719249E+005, +1.02920505310E+001, +0.00000000000E+000
+6.30293393575E+005, +1.02767657225E+001, +0.00000000000E+000
+6.32152067901E+005, +1.05191589073E+001, +0.00000000000E+000
+6.34010742227E+005, +9.98106692914E+000, +0.00000000000E+000
+6.35869416554E+005, +1.04213876426E+001, +0.00000000000E+000
+6.37728090880E+005, +9.86219105490E+000, +0.00000000000E+000
+6.39586765206E+005, +1.07425263407E+001, +0.00000000000E+000
+6.41445439532E+005, +9.86977250241E+000, +0.00000000000E+000
+6.43304113859E+005, +1.03415214174E+001, +0.00000000000E+000
+6.45162788185E+005, +9.56892905845E+000, +0.00000000000E+000
+6.47021462511E+005, +1.03460128976E+001, +0.00000000000E+000
+6.48880136837E+005, +1.04479707217E+001, +0.00000000000E+000
+6.50738811163E+005, +1.02023878011E+001, +0.00000000000E+000
+6.52597485490E+005, +1.04308470415E+001, +0.00000000000E+000
+6.54456159816E+005, +1.05250451007E+001, +0.00000000000E+000
+6.56314834142E+005, +1.08581225375E+001, +0.00000000000E+000
+6.58173508468E+005, +1.09300430165E+001, +0.00000000000E+000
+6.60032182795E+005, +1.07112028255E+001, +0.00000000000E+000
+6.61890857121E+005, +1.01195363327E+001, +0.00000000000E+000
+6.63749531447E+005, +1.04783303253E+001, +0.00000000000E+000
+6.65608205773E+005, +1.08810678335E+001, +0.00000000000E+000
+6.67466880100E+005, +1.05035854303E+001, +0.00000000000E+000
+6.69325554426E+005, +1.04413670991E+001, +0.00000000000E+000
+6.71184228752E+005, +1.01602388469E+001, +0.00000000000E+000
+6.73042903078E+005, +1.04536341573E+001, +0.00000000000E+000
+6.74901577405E+005, +1.09136607970E+001, +0.00000000000E+000
+6.76760251731E+005, +1.05537704612E+001, +0.00000000000E+000
+6.78618926057E+005, +1.07577070464E+001, +0.00000000000E+000
+6.80477600383E+005, +1.03991017777E+001, +0.00000000000E+000
+6.82336274709E+005, +1.09549315288E+001, +0.00000000000E+000
+6.84194949036E+005, +1.02446844240E+001, +0.00000000000E+000
+6.86053623362E+005, +9.85786947870E+000, +0.00000000000E+000
+6.87912297688E+005, +9.95792020295E+000, +0.00000000000E+000
+6.89770972014E+005, +9.74764462390E+000, +0.00000000000E+000
+6.91629646341E+005, +1.04007918999E+001, +0.00000000000E+000
+6.93488320667E+005, +1.04754348965E+001, +0.00000000000E+000
+6.95346994993E+005, +1.03394445790E+001, +0.00000000000E+000
+6.97205669319E+005, +1.00915856312E+001, +0.00000000000E+000
+6.99064343646E+005, +1.02288619099E+001, +0.00000000000E+000
+7.00923017972E+005, +9.94363413569E+000, +0.00000000000E+000
+7.02781692298E+005, +1.05800850633E+001, +0.00000000000E+000
+7.04640366624E+005, +1.03062610330E+001, +0.00000000000E+000
+7.06499040950E+005, +1.07315292417E+001, +0.00000000000E+000
+7.08357715277E+005, +1.05902444477E+001, +0.00000000000E+000
+7.10216389603E+005, +1.02278287389E+001, +0.00000000000E+000
+7.12075063929E+005, +1.06119220667E+001, +0.00000000000E+000
+7.13933738255E+005, +1.05684575946E+001, +0.00000000000E+000
+7.15792412582E+005, +1.02078401354E+001, +0.00000000000E+000
+7.17651086908E+005, +1.04923127700E+001, +0.00000000000E+000
+7.19509761234E+005, +1.06396280715E+001, +0.00000000000E+000
+7.21368435560E+005, +1.02232970630E+001, +0.00000000000E+000
+7.23227109887E+005, +1.04696472340E+001, +0.00000000000E+000
+7.25085784213E+005, +1.09493332501E+001, +0.00000000000E+000
+7.26944458539E+005, +1.03260343255E+001, +0.00000000000E+000
+7.28803132865E+005, +1.05291485891E+001, +0.00000000000E+000
+7.30661807192E+005, +1.01063385727E+001, +0.00000000000E+000
+7.32520481518E+005, +1.07639978041E+001, +0.00000000000E+000
+7.34379155844E+005, +1.01741571152E+001, +0.00000000000E+000
+7.36237830170E+005, +1.03269712736E+001, +0.00000000000E+000
+7.38096504496E+005, +1.01301239671E+001, +0.00000000000E+000
+7.39955178823E+005, +1.05197638376E+001, +0.00000000000E+000
+7.41813853149E+005, +1.08582069468E+001, +0.00000000000E+000
+7.43672527475E+005, +1.04614255601E+001, +0.00000000000E+000
+7.45531201801E+005, +1.06185710173E+001, +0.00000000000E+000
+7.47389876128E+005, +1.08164987799E+001, +0.00000000000E+000
+7.49248550454E+005, +9.93131078622E+000, +0.00000000000E+000
+7.51107224780E+005, +1.04662251574E+001, +0.00000000000E+000
+7.52965899106E+005, +1.04259314012E+001, +0.00000000000E+000
+7.54824573433E+005, +9.88384374340E+000, +0.00000000000E+000
+7.56683247759E+005, +1.03543036378E+001, +0.00000000000E+000
+7.58541922085E+005, +1.04534527260E+001, +0.00000000000E+000
+7.60400596411E+005, +1.02410604554E+001, +0.00000000000E+000
+7.62259270737E+005, +1.04002726019E+001, +0.00000000000E+000
+7.64117945064E+005, +9.89349899356E+000, +0.00000000000E+000
+7.65976619390E+005, +1.03293823560E+001, +0.00000000000E+000
+7.67835293716E+005, +1.04072363100E+001, +0.00000000000E+000
+7.69693968042E+005, +1.08117976065E+001, +0.00000000000E+000
+7.71552642369E+005, +1.01379587281E+001, +0.00000000000E+000
+7.73411316695E+005, +1.03028814210E+001, +0.00000000000E+000
+7.75269991021E+005, +1.04481531093E+001, +0.00000000000E+000
+7.77128665347E+005, +1.05415444926E+001, +0.00000000000E+000
+7.78987339674E+005, +1.06011810169E+001, +0.00000000000E+000
+7.80846014000E+005, +1.04779862969E+001, +0.00000000000E+000
+7.82704688326E+005, +1.01671289981E+001, +0.00000000000E+000
+7.84563362652E+005, +1.03288589564E+001, +0.00000000000E+000
+7.86422036979E+005, +9.99838727315E+000, +0.00000000000E+000
+7.88280711305E+005, +9.62563379011E+000, +0.00000000000E+000
+7.90139385631E+005, +1.00320878352E+001, +0.00000000000E+000
+7.92316220288E+005, +1.08495575781E+001, +0.00000000000E+000
+7.94887764584E+005, +1.06897796405E+001, +0.00000000000E+000
+7.97459308880E+005, +1.07772767265E+001, +0.00000000000E+000
+8.00030853177E+005, +1.05130075779E+001, +0.00000000000E+000
+8.02602397473E+005, +9.75961789785E+000, +0.00000000000E+000
+8.05173941769E+005, +1.04803879900E+001, +0.00000000000E+000
+8.07745486065E+005, +1.06011247518E+001, +0.00000000000E+000
+8.10317030361E+005, +9.84387788693E+000, +0.00000000000E+000
+8.12888574657E+005, +1.03942730053E+001, +0.00000000000E+000
+8.15460118953E+005, +1.01797508448E+001, +0.00000000000E+000
+8.18031663249E+005, +1.01537264706E+001, +0.00000000000E+000
+8.20603207546E+005, +9.41476371341E+000, +0.00000000000E+000
+8.23174751842E+005, +9.83175309663E+000, +0.00000000000E+000
+8.25746296138E+005, +1.02389222304E+001, +0.00000000000E+000
+8.28317840434E+005, +1.06962282858E+001, +0.00000000000E+000
+8.30889384730E+005, +1.04997459473E+001, +0.00000000000E+000
+8.33460929026E+005, +1.03154268257E+001, +0.00000000000E+000
+8.36032473322E+005, +1.08587790602E+001, +0.00000000000E+000
+8.38604017618E+005, +1.06946227864E+001, +0.00000000000E+000
+8.41175561914E+005, +1.03027732383E+001, +0.00000000000E+000
+8.43747106211E+005, +1.03300969658E+001, +0.00000000000E+000
+8.46318650507E+005, +1.07542926794E+001, +0.00000000000E+000
+8.48890194803E+005, +9.96339463608E+000, +0.00000000000E+000
+8.51461739099E+005, +1.00590977111E+001, +0.00000000000E+000
+8.54033283395E+005, +1.08690977790E+001, +0.00000000000E+000
+8.56604827691E+005, +1.02686973448E+001, +0.00000000000E+000
+8.59176371987E+005, +1.04731063873E+001, +0.00000000000E+000
+8.61747916283E+005, +1.01632479532E+001, +0.00000000000E+000
+8.64319460580E+005, +9.78376329976E+000, +0.00000000000E+000
+8.66891004876E+005, +1.02996704783E+001, +0.00000000000E+000
+8.69462549172E+005, +1.02214892356E+001, +0.00000000000E+000
+8.72034093468E+005, +9.96386007066E+000, +0.00000000000E+000
+8.74605637764E+005, +1.02534247054E+001, +0.00000000000E+000
+8.77177182060E+005, +1.05131785768E+001, +0.00000000000E+000
+8.79748726356E+005, +1.10001636260E+001, +0.00000000000E+000
+8.82320270652E+005, +1.04454559923E+001, +0.00000000000E+000
+8.84891814948E+005, +1.05208465159E+001, +0.00000000000E+000
+8.87463359245E+005, +9.98123960832E+000, +0.00000000000E+000
+8.90034903541E+005, +1.00344551833E+001, +0.00000000000E+000
+8.92606447837E+005, +1.03192326682E+001, +0.00000000000E+000
+8.95177992133E+005, +1.03257713636E+001, +0.00000000000E+000
+8.97749536429E+005, +1.02190241182E+001, +0.00000000000E+000
+9.00321080725E+005, +9.82583049832E+000, +0.00000000000E+000
+9.02892625021E+005, +1.02554668677E+001, +0.00000000000E+000
+9.05464169317E+005, +1.01722624101E+001, +0.00000000000E+000
+9.08035713614E+005, +1.02579466660E+001, +0.00000000000E+000
+9.10607257910E+005, +1.05363991510E+001, +0.00000000000E+000
+9.13178802206E+005, +9.76002289173E+000, +0.00000000000E+000
+9.15750346502E+005, +1.03239855693E+001, +0.00000000000E+000
+9.18321890798E+005, +1.02969231190E+001, +0.00000000000E+000
+9.20893435094E+005, +1.06794440948E+001, +0.00000000000E+000
+9.23464979390E+005, +1.01524756940E+001, +0.00000000000E+000
+9.26036523686E+005, +1.09488314536E+001, +0.00000000000E+000
+9.28608067983E+005, +9.67285467210E+000, +0.00000000000E+000
+9.31179612279E+005, +1.04188431880E+001, +0.00000000000E+000
+9.33751156575E+005, +1.01667327171E+001, +0.00000000000E+000
+9.36322700871E+005, +9.79768134703E+000, +0.00000000000E+000
+9.38894245167E+005, +1.03192635865E+001, +0.00000000000E+000
+9.41465789463E+005, +9.84276562309E+000, +0.00000000000E+000
+9.44037333759E+005, +9.49991162994E+000, +0.00000000000E+000
+9.46608878055E+005, +1.01387859428E+001, +0.00000000000E+000
+9.49180422351E+005, +1.00940046178E+001, +0.00000000000E+000
+9.51751966648E+005, +1.02677347546E+001, +0.00000000000E+000
+9.54323510944E+005, +1.04028706953E+001, +0.00000000000E+000
+9.56895055240E+005, +1.03744122593E+001, +0.00000000000E+000
+9.59466599536E+005, +1.05665388230E+001, +0.00000000000E+000
+9.62038143832E+005, +1.02999824292E+001, +0.00000000000E+000
+9.64609688128E+005, +1.02100975822E+001, +0.00000000000E+000
