"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.24477245774E+005, +1.49635517833E+001, +0.00000000000E+000
+4.25822418799E+005, +1.48722915284E+001, +0.00000000000E+000
+4.27167591823E+005, +1.44889495119E+001, +0.00000000000E+000
+4.28512764848E+005, +1.42277830126E+001, +0.00000000000E+000
+4.29857937872E+005, +1.42848519172E+001, +0.00000000000E+000
+4.31203110897E+005, +1.47092898544E+001, +0.00000000000E+000
+4.32548283921E+005, +1.41797243607E+001, +0.00000000000E+000
+4.33893456946E+005, +1.41405479744E+001, +0.00000000000E+000
+4.35238629970E+005, +1.51680121653E+001, +0.00000000000E+000
+4.36583802995E+005, +1.49103841807E+001, +0.00000000000E+000
+4.37928976019E+005, +1.41112032481E+001, +0.00000000000E+000
+4.39274149044E+005, +1.49005009586E+001, +0.00000000000E+000
+4.40619322068E+005, +1.52375947779E+001, +0.00000000000E+000
+4.41964495093E+005, +1.45954965161E+001, +0.00000000000E+000
+4.43309668117E+005, +1.38567631718E+001, +0.00000000000E+000
+4.44654841142E+005, +1.49657232991E+001, +0.00000000000E+000
+4.46000014166E+005, +1.56024597092E+001, +0.00000000000E+000
+4.47345187191E+005, +1.44919117413E+001, +0.00000000000E+000
+4.48690360215E+005, +1.39211812881E+001, +0.00000000000E+000
+4.50035533240E+005, +1.48280981886E+001, +0.00000000000E+000
+4.51380706265E+005, +1.46306657284E+001, +0.00000000000E+000
+4.52725879289E+005, +1.46877508512E+001, +0.00000000000E+000
+4.54071052314E+005, +1.46447809987E+001, +0.00000000000E+000
+4.55416225338E+005, +1.49671075039E+001, +0.00000000000E+000
+4.56761398363E+005, +1.40964047043E+001, +0.00000000000E+000
+4.58106571387E+005, +1.40028833744E+001, +0.00000000000E+000
+4.59451744412E+005, +1.54191646258E+001, +0.00000000000E+000
+4.60796917436E+005, +1.50323017654E+001, +0.00000000000E+000
+4.62142090461E+005, +1.42919919624E+001, +0.00000000000E+000
+4.63487263485E+005, +1.44996159808E+001, +0.00000000000E+000
+4.64832436510E+005, +1.47940000448E+001, +0.00000000000E+000
+4.66177609534E+005, +1.47193843927E+001, +0.00000000000E+000
+4.67522782559E+005, +1.44811954283E+001, +0.00000000000E+000
+4.68867955583E+005, +1.44843237315E+001, +0.00000000000E+000
+4.70213128608E+005, +1.45546043725E+001, +0.00000000000E+000
+4.71558301632E+005, +1.41279377030E+001, +0.00000000000E+000
+4.72903474657E+005, +1.46908987087E+001, +0.00000000000E+000
+4.74248647681E+005, +1.43127533262E+001, +0.00000000000E+000
+4.75593820706E+005, +1.45582312800E+001, +0.00000000000E+000
+4.76938993730E+005, +1.44782281600E+001, +0.00000000000E+000
+4.78284166755E+005, +1.42099106183E+001, +0.00000000000E+000
+4.79629339779E+005, +1.48378280292E+001, +0.00000000000E+000
+4.80974512804E+005, +1.52329295578E+001, +0.00000000000E+000
+4.82319685828E+005, +1.45988183029E+001, +0.00000000000E+000
+4.83664858853E+005, +1.40178113419E+001, +0.00000000000E+000
+4.85010031877E+005, +1.45858009978E+001, +0.00000000000E+000
+4.86355204902E+005, +1.44674081018E+001, +0.00000000000E+000
+4.87700377926E+005, +1.45006355112E+001, +0.00000000000E+000
+4.89045550951E+005, +1.48044973118E+001, +0.00000000000E+000
+4.90390723975E+005, +1.45673273747E+001, +0.00000000000E+000
+4.91735897000E+005, +1.49274626427E+001, +0.00000000000E+000
+4.93081070025E+005, +1.42571805623E+001, +0.00000000000E+000
+4.94426243049E+005, +1.47040148426E+001, +0.00000000000E+000
+4.95771416074E+005, +1.45219211405E+001, +0.00000000000E+000
+4.97116589098E+005, +1.52167542484E+001, +0.00000000000E+000
+4.98461762123E+005, +1.48609055250E+001, +0.00000000000E+000
+4.99806935147E+005, +1.45723888600E+001, +0.00000000000E+000
+5.01152108172E+005, +1.52135283936E+001, +0.00000000000E+000
+5.02497281196E+005, +1.48530423373E+001, +0.00000000000E+000
+5.03842454221E+005, +1.43187027644E+001, +0.00000000000E+000
+5.05187627245E+005, +1.44245627672E+001, +0.00000000000E+000
+5.06532800270E+005, +1.45179608932E+001, +0.00000000000E+000
+5.07877973294E+005, +1.48371802485E+001, +0.00000000000E+000
+5.09223146319E+005, +1.46628330268E+001, +0.00000000000E+000
+5.10568319343E+005, +1.41823604287E+001, +0.00000000000E+000
+5.11913492368E+005, +1.47839042018E+001, +0.00000000000E+000
+5.13258665392E+005, +1.46745522628E+001, +0.00000000000E+000
+5.14603838417E+005, +1.44185084735E+001, +0.00000000000E+000
+5.15949011441E+005, +1.43369005963E+001, +0.00000000000E+000
+5.17294184466E+005, +1.45998643550E+001, +0.00000000000E+000
+5.18639357490E+005, +1.46464272782E+001, +0.00000000000E+000
+5.19984530515E+005, +1.45212137121E+001, +0.00000000000E+000
+5.21329703539E+005, +1.44763831064E+001, +0.00000000000E+000
+5.22674876564E+005, +1.45469497747E+001, +0.00000000000E+000
+5.24020049588E+005, +1.43493303569E+001, +0.00000000000E+000
+5.25365222613E+005, +1.45835289517E+001, +0.00000000000E+000
+5.26710395637E+005, +1.47044474476E+001, +0.00000000000E+000
+5.28055568662E+005, +1.50608604918E+001, +0.00000000000E+000
+5.29400741686E+005, +1.41641181065E+001, +0.00000000000E+000
+5.30745914711E+005, +1.47594185117E+001, +0.00000000000E+000
+5.32091087736E+005, +1.46640611297E+001, +0.00000000000E+000
+5.33436260760E+005, +1.44432583081E+001, +0.00000000000E+000
+5.34781433785E+005, +1.46759780449E+001, +0.00000000000E+000
+5.36126606809E+005, +1.48240306812E+001, +0.00000000000E+000
+5.37471779834E+005, +1.47358217836E+001, +0.00000000000E+000
+5.38816952858E+005, +1.42573082535E+001, +0.00000000000E+000
+5.40162125883E+005, +1.43924296409E+001, +0.00000000000E+000
+5.41507298907E+005, +1.46463001475E+001, +0.00000000000E+000
+5.42852471932E+005, +1.44134814000E+001, +0.00000000000E+000
+5.44197644956E+005, +1.48492991886E+001, +0.00000000000E+000
+5.45542817981E+005, +1.47997434292E+001, +0.00000000000E+000
+5.46887991005E+005, +1.45437858585E+001, +0.00000000000E+000
+5.48233164030E+005, +1.43684824351E+001, +0.00000000000E+000
+5.49578337054E+005, +1.42035380368E+001, +0.00000000000E+000
+5.50923510079E+005, +1.42816574175E+001, +0.00000000000E+000
+5.52268683103E+005, +1.47521573628E+001, +0.00000000000E+000
+5.53613856128E+005, +1.54127185135E+001, +0.00000000000E+000
+5.54959029152E+005, +1.42912632405E+001, +0.00000000000E+000
+5.56304202177E+005, +1.48606370812E+001, +0.00000000000E+000
+5.57649375201E+005, +1.42340163585E+001, +0.00000000000E+000
+5.58994548226E+005, +1.43102648397E+001, +0.00000000000E+000
+5.60339721250E+005, +1.45801017206E+001, +0.00000000000E+000
+5.61684894275E+005, +1.45570478622E+001, +0.00000000000E+000
+5.63030067299E+005, +1.48380882570E+001, +0.00000000000E+000
+5.64375240324E+005, +1.51934722240E+001, +0.00000000000E+000
+5.65720413348E+005, +1.47976194355E+001, +0.00000000000E+000
+5.67065586373E+005, +1.38998653450E+001, +0.00000000000E+000
+5.68410759397E+005, +1.44954124869E+001, +0.00000000000E+000
+5.69755932422E+005, +1.46762919646E+001, +0.00000000000E+000
+5.71101105446E+005, +1.49007761538E+001, +0.00000000000E+000
+5.72674489462E+005, +1.50004677613E+001, +0.00000000000E+000
+5.74533163788E+005, +1.50398561124E+001, +0.00000000000E+000
+5.76391838114E+005, +1.47649390199E+001, +0.00000000000E+000
+5.78250512440E+005, +1.41892574828E+001, +0.00000000000E+000
+5.80109186767E+005, +1.44858966694E+001, +0.00000000000E+000
+5.81967861093E+005, +1.45050341589E+001, +0.00000000000E+000
+5.83826535419E+005, +1.48918954170E+001, +0.00000000000E+000
+5.85685209745E+005, +1.51743017487E+001, +0.00000000000E+000
+5.87543884072E+005, +1.42792845064E+001, +0.00000000000E+000
+5.89402558398E+005, +1.44483817963E+001, +0.00000000000E+000
+5.91261232724E+005, +1.42204927658E+001, +0.00000000000E+000
+5.93119907050E+005, +1.43080833155E+001, +0.00000000000E+000
+5.94978581377E+005, +1.44747367940E+001, +0.00000000000E+000
+5.96837255703E+005, +1.47125889988E+001, +0.00000000000E+000
+5.98695930029E+005, +1.42157111777E+001, +0.00000000000E+000
+6.00554604355E+005, +1.46191316682E+001, +0.00000000000E+000
+6.02413278681E+005, +1.43725621761E+001, +0.00000000000E+000
+6.04271953008E+005, +1.52109257376E+001, +0.00000000000E+000
+6.06130627334E+005, +1.44841833790E+001, +0.00000000000E+000
+6.07989301660E+005, +1.47272921284E+001, +0.00000000000E+000
+6.09847975986E+005, +1.45548536143E+001, +0.00000000000E+000
+6.11706650313E+005, +1.46735817856E+001, +0.00000000000E+000
+6.13565324639E+005, +1.45107098444E+001, +0.00000000000E+000
+6.15423998965E+005, +1.44825231242E+001, +0.00000000000E+000
+6.17282673291E+005, +1.42648653086E+001, +0.00000000000E+000
+6.19141347618E+005, +1.42908681951E+001, +0.00000000000E+000
+6.21000021944E+005, +1.41978429669E+001, +0.00000000000E+000
+6.22858696270E+005, +1.43669113728E+001, +0.00000000000E+000
+6.24717370596E+005, +1.46303146387E+001, +0.00000000000E+000
+6.26576044922E+005, +1.47649845019E+001, +0.00000000000E+000
+6.28434719249E+005, +1.43043868832E+001, +0.00000000000E+000
+6.30293393575E+005, +1.43886138044E+001, +0.00000000000E+000
+6.32152067901E+005, +1.46660187564E+001, +0.00000000000E+000
+6.34010742227E+005, +1.41510085867E+001, +0.00000000000E+000
+6.35869416554E+005, +1.45135495704E+001, +0.00000000000E+000
+6.37728090880E+005, +1.39251231276E+001, +0.00000000000E+000
+6.39586765206E+005, +1.46956891523E+001, +0.00000000000E+000
+6.41445439532E+005, +1.42241208728E+001, +0.00000000000E+000
+6.43304113859E+005, +1.44159085910E+001, +0.00000000000E+000
+6.45162788185E+005, +1.41053480863E+001, +0.00000000000E+000
+6.47021462511E+005, +1.45300417578E+001, +0.00000000000E+000
+6.48880136837E+005, +1.46923971164E+001, +0.00000000000E+000
+6.50738811163E+005, +1.43483654867E+001, +0.00000000000E+000
+6.52597485490E+005, +1.46294969329E+001, +0.00000000000E+000
+6.54456159816E+005, +1.46515871172E+001, +0.00000000000E+000
+6.56314834142E+005, +1.49817423663E+001, +0.00000000000E+000
+6.58173508468E+005, +1.51619379458E+001, +0.00000000000E+000
+6.60032182795E+005, +1.48069503084E+001, +0.00000000000E+000
+6.61890857121E+005, +1.44381769473E+001, +0.00000000000E+000
+6.63749531447E+005, +1.47933309104E+001, +0.00000000000E+000
+6.65608205773E+005, +1.50139773455E+001, +0.00000000000E+000
+6.67466880100E+005, +1.47616108638E+001, +0.00000000000E+000
+6.69325554426E+005, +1.45294050783E+001, +0.00000000000E+000
+6.71184228752E+005, +1.42038363505E+001, +0.00000000000E+000
+6.73042903078E+005, +1.44669386674E+001, +0.00000000000E+000
+6.74901577405E+005, +1.49366165355E+001, +0.00000000000E+000
+6.76760251731E+005, +1.47998194664E+001, +0.00000000000E+000
+6.78618926057E+005, +1.48519448194E+001, +0.00000000000E+000
+6.80477600383E+005, +1.46339848420E+001, +0.00000000000E+000
+6.82336274709E+005, +1.50255805637E+001, +0.00000000000E+000
+6.84194949036E+005, +1.45739837977E+001, +0.00000000000E+000
+6.86053623362E+005, +1.41097365089E+001, +0.00000000000E+000
+6.87912297688E+005, +1.42080003673E+001, +0.00000000000E+000
+6.89770972014E+005, +1.40416004320E+001, +0.00000000000E+000
+6.91629646341E+005, +1.44922109606E+001, +0.00000000000E+000
+6.93488320667E+005, +1.47297387726E+001, +0.00000000000E+000
+6.95346994993E+005, +1.46159177824E+001, +0.00000000000E+000
+6.97205669319E+005, +1.43208266958E+001, +0.00000000000E+000
+6.99064343646E+005, +1.44913967703E+001, +0.00000000000E+000
+7.00923017972E+005, +1.40786664519E+001, +0.00000000000E+000
+7.02781692298E+005, +1.48660240367E+001, +0.00000000000E+000
+7.04640366624E+005, +1.45723507007E+001, +0.00000000000E+000
+7.06499040950E+005, +1.48601687160E+001, +0.00000000000E+000
+7.08357715277E+005, +1.47544189111E+001, +0.00000000000E+000
+7.10216389603E+005, +1.43422539400E+001, +0.00000000000E+000
+7.12075063929E+005, +1.47321878220E+001, +0.00000000000E+000
+7.13933738255E+005, +1.48244687876E+001, +0.00000000000E+000
+7.15792412582E+005, +1.44381912230E+001, +0.00000000000E+000
+7.17651086908E+005, +1.46479218158E+001, +0.00000000000E+000
+7.19509761234E+005, +1.48417927221E+001, +0.00000000000E+000
+7.21368435560E+005, +1.44852760576E+001, +0.00000000000E+000
+7.23227109887E+005, +1.45106550822E+001, +0.00000000000E+000
+7.25085784213E+005, +1.51541146432E+001, +0.00000000000E+000
+7.26944458539E+005, +1.46516367731E+001, +0.00000000000E+000
+7.28803132865E+005, +1.46756730868E+001, +0.00000000000E+000
+7.30661807192E+005, +1.43559952589E+001, +0.00000000000E+000
+7.32520481518E+005, +1.48123964837E+001, +0.00000000000E+000
+7.34379155844E+005, +1.42348963417E+001, +0.00000000000E+000
+7.36237830170E+005, +1.44169776616E+001, +0.00000000000E+000
+7.38096504496E+005, +1.44034277570E+001, +0.00000000000E+000
+7.39955178823E+005, +1.46253862859E+001, +0.00000000000E+000
+7.41813853149E+005, +1.48835083797E+001, +0.00000000000E+000
+7.43672527475E+005, +1.45188853533E+001, +0.00000000000E+000
+7.45531201801E+005, +1.45488490230E+001, +0.00000000000E+000
+7.47389876128E+005, +1.50821202585E+001, +0.00000000000E+000
+7.49248550454E+005, +1.39971103940E+001, +0.00000000000E+000
+7.51107224780E+005, +1.45096091684E+001, +0.00000000000E+000
+7.52965899106E+005, +1.47176279117E+001, +0.00000000000E+000
+7.54824573433E+005, +1.41011890403E+001, +0.00000000000E+000
+7.56683247759E+005, +1.45456286070E+001, +0.00000000000E+000
+7.58541922085E+005, +1.46980967939E+001, +0.00000000000E+000
+7.60400596411E+005, +1.43801204184E+001, +0.00000000000E+000
+7.62259270737E+005, +1.47009992702E+001, +0.00000000000E+000
+7.64117945064E+005, +1.41501382676E+001, +0.00000000000E+000
+7.65976619390E+005, +1.43977318846E+001, +0.00000000000E+000
+7.67835293716E+005, +1.45816074111E+001, +0.00000000000E+000
+7.69693968042E+005, +1.48569843399E+001, +0.00000000000E+000
+7.71552642369E+005, +1.43392567265E+001, +0.00000000000E+000
+7.73411316695E+005, +1.45501937538E+001, +0.00000000000E+000
+7.75269991021E+005, +1.46287581054E+001, +0.00000000000E+000
+7.77128665347E+005, +1.46619424104E+001, +0.00000000000E+000
+7.78987339674E+005, +1.47282003174E+001, +0.00000000000E+000
+7.80846014000E+005, +1.43842888058E+001, +0.00000000000E+000
+7.82704688326E+005, +1.42167178054E+001, +0.00000000000E+000
+7.84563362652E+005, +1.44864588490E+001, +0.00000000000E+000
+7.86422036979E+005, +1.41636596308E+001, +0.00000000000E+000
+7.88280711305E+005, +1.39737051345E+001, +0.00000000000E+000
+7.90139385631E+005, +1.42419016727E+001, +0.00000000000E+000
+7.92316220288E+005, +1.51182097326E+001, +0.00000000000E+000
+7.94887764584E+005, +1.47331773620E+001, +0.00000000000E+000
+7.97459308880E+005, +1.51086463275E+001, +0.00000000000E+000
+8.00030853177E+005, +1.45398242085E+001, +0.00000000000E+000
+8.02602397473E+005, +1.38673684318E+001, +0.00000000000E+000
+8.05173941769E+005, +1.46342668954E+001, +0.00000000000E+000
+8.07745486065E+005, +1.47481288907E+001, +0.00000000000E+000
+8.10317030361E+005, +1.40605445471E+001, +0.00000000000E+000
+8.12888574657E+005, +1.45390407871E+001, +0.00000000000E+000
+8.15460118953E+005, +1.44176153730E+001, +0.00000000000E+000
+8.18031663249E+005, +1.45581402601E+001, +0.00000000000E+000
+8.20603207546E+005, +1.36019888829E+001, +0.00000000000E+000
+8.23174751842E+005, +1.41242574486E+001, +0.00000000000E+000
+8.25746296138E+005, +1.46014040231E+001, +0.00000000000E+000
+8.28317840434E+005, +1.47139537731E+001, +0.00000000000E+000
+8.30889384730E+005, +1.46861184525E+001, +0.00000000000E+000
+8.33460929026E+005, +1.43726765012E+001, +0.00000000000E+000
+8.36032473322E+005, +1.49556686034E+001, +0.00000000000E+000
+8.38604017618E+005, +1.49118546546E+001, +0.00000000000E+000
+8.41175561914E+005, +1.43919537553E+001, +0.00000000000E+000
+8.43747106211E+005, +1.46380618382E+001, +0.00000000000E+000
+8.46318650507E+005, +1.49268769242E+001, +0.00000000000E+000
+8.48890194803E+005, +1.41370328227E+001, +0.00000000000E+000
+8.51461739099E+005, +1.42384742356E+001, +0.00000000000E+000
+8.54033283395E+005, +1.49737957030E+001, +0.00000000000E+000
+8.56604827691E+005, +1.43695073239E+001, +0.00000000000E+000
+8.59176371987E+005, +1.45909470318E+001, +0.00000000000E+000
+8.61747916283E+005, +1.43925706405E+001, +0.00000000000E+000
+8.64319460580E+005, +1.39924568758E+001, +0.00000000000E+000
+8.66891004876E+005, +1.45583402049E+001, +0.00000000000E+000
+8.69462549172E+005, +1.45105538521E+001, +0.00000000000E+000
+8.72034093468E+005, +1.41433335159E+001, +0.00000000000E+000
+8.74605637764E+005, +1.43795905403E+001, +0.00000000000E+000
+8.77177182060E+005, +1.45336755798E+001, +0.00000000000E+000
+8.79748726356E+005, +1.51235217381E+001, +0.00000000000E+000
+8.82320270652E+005, +1.47353720124E+001, +0.00000000000E+000
