"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.81967861093E+005, +1.03840552787E+001, +0.00000000000E+000
+5.83826535419E+005, +1.05124954266E+001, +0.00000000000E+000
+5.85685209745E+005, +1.08913672975E+001, +0.00000000000E+000
+5.87543884072E+005, +9.96191974976E+000, +0.00000000000E+000
+5.89402558398E+005, +1.01955416698E+001, +0.00000000000E+000
+5.91261232724E+005, +1.01480524424E+001, +0.00000000000E+000
+5.93119907050E+005, +1.01541250532E+001, +0.00000000000E+000
+5.94978581377E+005, +1.02415549673E+001, +0.00000000000E+000
+5.96837255703E+005, +1.04894328841E+001, +0.00000000000E+000
+5.98695930029E+005, +1.01544693323E+001, +0.00000000000E+000
+6.00554604355E+005, +1.03867216704E+001, +0.00000000000E+000
+6.02413278681E+005, +1.01419746890E+001, +0.00000000000E+000
+6.04271953008E+005, +1.08494339903E+001, +0.00000000000E+000
+6.06130627334E+005, +1.04551464850E+001, +0.00000000000E+000
+6.07989301660E+005, +1.06015102486E+001, +0.00000000000E+000
+6.09847975986E+005, +1.03800765075E+001, +0.00000000000E+000
+6.11706650313E+005, +1.06471603201E+001, +0.00000000000E+000
+6.13565324639E+005, +1.05082314053E+001, +0.00000000000E+000
+6.15423998965E+005, +1.03654030717E+001, +0.00000000000E+000
+6.17282673291E+005, +1.02795384520E+001, +0.00000000000E+000
+6.19141347618E+005, +1.02858023066E+001, +0.00000000000E+000
+6.21000021944E+005, +1.01051790215E+001, +0.00000000000E+000
+6.22858696270E+005, +1.00957455975E+001, +0.00000000000E+000
+6.24717370596E+005, +1.05386887108E+001, +0.00000000000E+000
+6.26576044922E+005, +1.07390444739E+001, +0.00000000000E+000
+6.28434719249E+005, +1.03558055944E+001, +0.00000000000E+000
+6.30293393575E+005, +1.03395418168E+001, +0.00000000000E+000
+6.32152067901E+005, +1.06113589777E+001, +0.00000000000E+000
+6.34010742227E+005, +9.95044128956E+000, +0.00000000000E+000
+6.35869416554E+005, +1.00787250097E+001, +0.00000000000E+000
+6.37728090880E+005, +9.75809469360E+000, +0.00000000000E+000
+6.39586765206E+005, +1.06035628855E+001, +0.00000000000E+000
+6.41445439532E+005, +1.01561172515E+001, +0.00000000000E+000
+6.43304113859E+005, +1.02468000405E+001, +0.00000000000E+000
+6.45162788185E+005, +9.82908962711E+000, +0.00000000000E+000
+6.47021462511E+005, +1.02937977897E+001, +0.00000000000E+000
+6.48880136837E+005, +1.04632153482E+001, +0.00000000000E+000
+6.50738811163E+005, +1.03589381598E+001, +0.00000000000E+000
+6.52597485490E+005, +1.03742368553E+001, +0.00000000000E+000
+6.54456159816E+005, +1.07491051841E+001, +0.00000000000E+000
+6.56314834142E+005, +1.10147478574E+001, +0.00000000000E+000
+6.58173508468E+005, +1.11123490279E+001, +0.00000000000E+000
+6.60032182795E+005, +1.09158644693E+001, +0.00000000000E+000
+6.61890857121E+005, +1.03484041281E+001, +0.00000000000E+000
+6.63749531447E+005, +1.05413691221E+001, +0.00000000000E+000
+6.65608205773E+005, +1.10112049252E+001, +0.00000000000E+000
+6.67466880100E+005, +1.05680042955E+001, +0.00000000000E+000
+6.69325554426E+005, +1.03483730632E+001, +0.00000000000E+000
+6.71184228752E+005, +1.01098007726E+001, +0.00000000000E+000
+6.73042903078E+005, +1.05654330983E+001, +0.00000000000E+000
+6.74901577405E+005, +1.06211112490E+001, +0.00000000000E+000
+6.76760251731E+005, +1.06681153191E+001, +0.00000000000E+000
+6.78618926057E+005, +1.06949527717E+001, +0.00000000000E+000
+6.80477600383E+005, +1.04979710151E+001, +0.00000000000E+000
+6.82336274709E+005, +1.07701711042E+001, +0.00000000000E+000
+6.84194949036E+005, +1.03106945247E+001, +0.00000000000E+000
+6.86053623362E+005, +9.90620140254E+000, +0.00000000000E+000
+6.87912297688E+005, +9.97916264994E+000, +0.00000000000E+000
+6.89770972014E+005, +9.73243638063E+000, +0.00000000000E+000
+6.91629646341E+005, +1.02098473908E+001, +0.00000000000E+000
+6.93488320667E+005, +1.03959906301E+001, +0.00000000000E+000
+6.95346994993E+005, +1.02997609025E+001, +0.00000000000E+000
+6.97205669319E+005, +9.98408458684E+000, +0.00000000000E+000
+6.99064343646E+005, +1.03447816281E+001, +0.00000000000E+000
+7.00923017972E+005, +9.86365812753E+000, +0.00000000000E+000
+7.02781692298E+005, +1.06822463269E+001, +0.00000000000E+000
+7.04640366624E+005, +1.04331139364E+001, +0.00000000000E+000
+7.06499040950E+005, +1.06296388307E+001, +0.00000000000E+000
+7.08357715277E+005, +1.06018266640E+001, +0.00000000000E+000
+7.10216389603E+005, +1.01568859290E+001, +0.00000000000E+000
+7.12075063929E+005, +1.05374002361E+001, +0.00000000000E+000
+7.13933738255E+005, +1.06665868173E+001, +0.00000000000E+000
+7.15792412582E+005, +1.01695711191E+001, +0.00000000000E+000
+7.17651086908E+005, +1.04738101990E+001, +0.00000000000E+000
+7.19509761234E+005, +1.07330502619E+001, +0.00000000000E+000
+7.21368435560E+005, +1.02960856234E+001, +0.00000000000E+000
+7.23227109887E+005, +1.03783406445E+001, +0.00000000000E+000
+7.25085784213E+005, +1.09515238229E+001, +0.00000000000E+000
+7.26944458539E+005, +1.03666373405E+001, +0.00000000000E+000
+7.28803132865E+005, +1.05851138116E+001, +0.00000000000E+000
+7.30661807192E+005, +1.00526400469E+001, +0.00000000000E+000
+7.32520481518E+005, +1.08766545881E+001, +0.00000000000E+000
+7.34379155844E+005, +1.02295967534E+001, +0.00000000000E+000
+7.36237830170E+005, +1.03607556137E+001, +0.00000000000E+000
+7.38096504496E+005, +1.02855925514E+001, +0.00000000000E+000
+7.39955178823E+005, +1.05717134952E+001, +0.00000000000E+000
+7.41813853149E+005, +1.07845489536E+001, +0.00000000000E+000
+7.43672527475E+005, +1.03541702942E+001, +0.00000000000E+000
+7.45531201801E+005, +1.04164001909E+001, +0.00000000000E+000
+7.47389876128E+005, +1.06706552332E+001, +0.00000000000E+000
+7.49248550454E+005, +9.61515071410E+000, +0.00000000000E+000
+7.51107224780E+005, +1.03221331728E+001, +0.00000000000E+000
+7.52965899106E+005, +1.05604099973E+001, +0.00000000000E+000
+7.54824573433E+005, +9.96662743707E+000, +0.00000000000E+000
+7.56683247759E+005, +1.04627874672E+001, +0.00000000000E+000
+7.58541922085E+005, +1.05803188021E+001, +0.00000000000E+000
+7.60400596411E+005, +1.01501248864E+001, +0.00000000000E+000
+7.62259270737E+005, +1.04506754897E+001, +0.00000000000E+000
+7.64117945064E+005, +1.00630662001E+001, +0.00000000000E+000
+7.65976619390E+005, +1.02239156165E+001, +0.00000000000E+000
+7.67835293716E+005, +1.04509382323E+001, +0.00000000000E+000
+7.69693968042E+005, +1.07287055700E+001, +0.00000000000E+000
+7.71552642369E+005, +1.00904571294E+001, +0.00000000000E+000
+7.73411316695E+005, +1.02876547306E+001, +0.00000000000E+000
+7.75269991021E+005, +1.05674591821E+001, +0.00000000000E+000
+7.77128665347E+005, +1.02973766478E+001, +0.00000000000E+000
+7.78987339674E+005, +1.03899137971E+001, +0.00000000000E+000
+7.80846014000E+005, +1.01338650357E+001, +0.00000000000E+000
+7.82704688326E+005, +9.97168200570E+000, +0.00000000000E+000
+7.84563362652E+005, +1.01141407008E+001, +0.00000000000E+000
+7.86422036979E+005, +9.99362055029E+000, +0.00000000000E+000
+7.88280711305E+005, +9.87957200407E+000, +0.00000000000E+000
+7.90139385631E+005, +1.01502695985E+001, +0.00000000000E+000
+7.92316220288E+005, +1.12492975905E+001, +0.00000000000E+000
+7.94887764584E+005, +1.06270068798E+001, +0.00000000000E+000
+7.97459308880E+005, +1.09958090027E+001, +0.00000000000E+000
+8.00030853177E+005, +1.03551856049E+001, +0.00000000000E+000
+8.02602397473E+005, +9.80424455185E+000, +0.00000000000E+000
+8.05173941769E+005, +1.03051091295E+001, +0.00000000000E+000
+8.07745486065E+005, +1.04789144707E+001, +0.00000000000E+000
+8.10317030361E+005, +9.72026362575E+000, +0.00000000000E+000
+8.12888574657E+005, +1.00143549218E+001, +0.00000000000E+000
+8.15460118953E+005, +9.96029134988E+000, +0.00000000000E+000
+8.18031663249E+005, +1.03140909559E+001, +0.00000000000E+000
+8.20603207546E+005, +9.50386215580E+000, +0.00000000000E+000
+8.23174751842E+005, +9.90306945947E+000, +0.00000000000E+000
+8.25746296138E+005, +1.04505721743E+001, +0.00000000000E+000
+8.28317840434E+005, +1.06241027613E+001, +0.00000000000E+000
+8.30889384730E+005, +1.05966553431E+001, +0.00000000000E+000
+8.33460929026E+005, +1.02743652032E+001, +0.00000000000E+000
+8.36032473322E+005, +1.10145084262E+001, +0.00000000000E+000
+8.38604017618E+005, +1.08112192275E+001, +0.00000000000E+000
+8.41175561914E+005, +1.01653460147E+001, +0.00000000000E+000
+8.43747106211E+005, +1.03847644171E+001, +0.00000000000E+000
+8.46318650507E+005, +1.06080687640E+001, +0.00000000000E+000
+8.48890194803E+005, +9.94701616902E+000, +0.00000000000E+000
+8.51461739099E+005, +9.99777678295E+000, +0.00000000000E+000
+8.54033283395E+005, +1.07599715662E+001, +0.00000000000E+000
+8.56604827691E+005, +1.03348827170E+001, +0.00000000000E+000
+8.59176371987E+005, +1.04926086353E+001, +0.00000000000E+000
+8.61747916283E+005, +1.02179370450E+001, +0.00000000000E+000
+8.64319460580E+005, +9.87768010112E+000, +0.00000000000E+000
+8.66891004876E+005, +1.03091325202E+001, +0.00000000000E+000
+8.69462549172E+005, +1.02172405770E+001, +0.00000000000E+000
+8.72034093468E+005, +9.81626080217E+000, +0.00000000000E+000
+8.74605637764E+005, +1.01615994703E+001, +0.00000000000E+000
+8.77177182060E+005, +1.05233973733E+001, +0.00000000000E+000
+8.79748726356E+005, +1.11505625006E+001, +0.00000000000E+000
+8.82320270652E+005, +1.07771441585E+001, +0.00000000000E+000
+8.84891814948E+005, +1.07355878153E+001, +0.00000000000E+000
+8.87463359245E+005, +9.99832103062E+000, +0.00000000000E+000
+8.90034903541E+005, +9.91164575382E+000, +0.00000000000E+000
+8.92606447837E+005, +1.03703524251E+001, +0.00000000000E+000
+8.95177992133E+005, +1.01264030744E+001, +0.00000000000E+000
+8.97749536429E+005, +1.01615217096E+001, +0.00000000000E+000
+9.00321080725E+005, +9.90421806016E+000, +0.00000000000E+000
+9.02892625021E+005, +1.03254628756E+001, +0.00000000000E+000
+9.05464169317E+005, +1.02886270107E+001, +0.00000000000E+000
+9.08035713614E+005, +1.04658329057E+001, +0.00000000000E+000
+9.10607257910E+005, +1.05567282729E+001, +0.00000000000E+000
+9.13178802206E+005, +9.81524515089E+000, +0.00000000000E+000
+9.15750346502E+005, +1.02658249769E+001, +0.00000000000E+000
+9.18321890798E+005, +1.02735925171E+001, +0.00000000000E+000
+9.20893435094E+005, +1.09114919922E+001, +0.00000000000E+000
+9.23464979390E+005, +1.03569400166E+001, +0.00000000000E+000
+9.26036523686E+005, +1.11375750592E+001, +0.00000000000E+000
+9.28608067983E+005, +9.71416060498E+000, +0.00000000000E+000
+9.31179612279E+005, +1.06119738684E+001, +0.00000000000E+000
+9.33751156575E+005, +1.01107967938E+001, +0.00000000000E+000
+9.36322700871E+005, +9.68374639997E+000, +0.00000000000E+000
+9.38894245167E+005, +1.03673650674E+001, +0.00000000000E+000
+9.41465789463E+005, +9.72642911080E+000, +0.00000000000E+000
+9.44037333759E+005, +9.48577965782E+000, +0.00000000000E+000
+9.46608878055E+005, +1.00134715263E+001, +0.00000000000E+000
+9.49180422351E+005, +1.00396934182E+001, +0.00000000000E+000
+9.51751966648E+005, +1.01673900760E+001, +0.00000000000E+000
+9.54323510944E+005, +1.02619330795E+001, +0.00000000000E+000
+9.56895055240E+005, +1.03769782978E+001, +0.00000000000E+000
+9.59466599536E+005, +1.05776362898E+001, +0.00000000000E+000
+9.62038143832E+005, +1.03685058015E+001, +0.00000000000E+000
+9.64609688128E+005, +1.03439738115E+001, +0.00000000000E+000
