"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.52578776668E+005, +8.54797511977E+000, +0.00000000000E+000
+3.53552457718E+005, +8.48472811373E+000, +0.00000000000E+000
+3.54526138767E+005, +9.41351153250E+000, +0.00000000000E+000
+3.55499819816E+005, +8.65727489664E+000, +0.00000000000E+000
+3.56473500866E+005, +8.60503100170E+000, +0.00000000000E+000
+3.57447181915E+005, +8.93504909842E+000, +0.00000000000E+000
+3.58420862965E+005, +9.35555987131E+000, +0.00000000000E+000
+3.59394544014E+005, +8.53155440487E+000, +0.00000000000E+000
+3.60368225063E+005, +8.15413918757E+000, +0.00000000000E+000
+3.61341906113E+005, +8.59505714549E+000, +0.00000000000E+000
+3.62315587162E+005, +8.22527594423E+000, +0.00000000000E+000
+3.63289268212E+005, +9.47731701471E+000, +0.00000000000E+000
+3.64262949261E+005, +8.85325129514E+000, +0.00000000000E+000
+3.65236630311E+005, +8.31342977275E+000, +0.00000000000E+000
+3.66210311360E+005, +8.81604032910E+000, +0.00000000000E+000
+3.67183992409E+005, +9.10108736483E+000, +0.00000000000E+000
+3.68157673459E+005, +9.18388638093E+000, +0.00000000000E+000
+3.69131354508E+005, +8.42890485254E+000, +0.00000000000E+000
+3.70105035558E+005, +8.87481830288E+000, +0.00000000000E+000
+3.71078716607E+005, +8.50831151406E+000, +0.00000000000E+000
+3.72052397656E+005, +8.41453275734E+000, +0.00000000000E+000
+3.73026078706E+005, +8.60832162533E+000, +0.00000000000E+000
+3.73999759755E+005, +8.72038068631E+000, +0.00000000000E+000
+3.74973440805E+005, +8.29117929743E+000, +0.00000000000E+000
+3.75947121854E+005, +8.36221759999E+000, +0.00000000000E+000
+3.76920802903E+005, +8.68651692375E+000, +0.00000000000E+000
+3.77894483953E+005, +9.09499024870E+000, +0.00000000000E+000
+3.78868165002E+005, +8.16544822422E+000, +0.00000000000E+000
+3.79841846052E+005, +8.69128197158E+000, +0.00000000000E+000
+3.80815527101E+005, +8.65970391984E+000, +0.00000000000E+000
+3.81789208151E+005, +8.61199707721E+000, +0.00000000000E+000
+3.82762889200E+005, +8.99234592252E+000, +0.00000000000E+000
+3.83736570249E+005, +8.70590813078E+000, +0.00000000000E+000
+3.84710251299E+005, +9.10578660851E+000, +0.00000000000E+000
+3.85683932348E+005, +8.88590653674E+000, +0.00000000000E+000
+3.86657613398E+005, +9.03450870310E+000, +0.00000000000E+000
+3.87631294447E+005, +7.92938908480E+000, +0.00000000000E+000
+3.88604975496E+005, +9.27234443885E+000, +0.00000000000E+000
+3.89578656546E+005, +8.69783687331E+000, +0.00000000000E+000
+3.90552337595E+005, +9.37503176669E+000, +0.00000000000E+000
+3.91526018645E+005, +8.31816395892E+000, +0.00000000000E+000
+3.92499699694E+005, +9.25893854700E+000, +0.00000000000E+000
+3.93473380743E+005, +8.58150298324E+000, +0.00000000000E+000
+3.94447061793E+005, +8.86875836371E+000, +0.00000000000E+000
+3.95420742842E+005, +8.19886547638E+000, +0.00000000000E+000
+3.96394423892E+005, +8.45960619565E+000, +0.00000000000E+000
+3.97368104941E+005, +8.97218306156E+000, +0.00000000000E+000
+3.98341785990E+005, +9.17995770904E+000, +0.00000000000E+000
+3.99315467040E+005, +8.90778254256E+000, +0.00000000000E+000
+4.00289148089E+005, +9.11906820265E+000, +0.00000000000E+000
+4.01262829139E+005, +8.85446024415E+000, +0.00000000000E+000
+4.02236510188E+005, +9.06033847664E+000, +0.00000000000E+000
+4.03210191238E+005, +8.29884779465E+000, +0.00000000000E+000
+4.04183872287E+005, +8.75583408433E+000, +0.00000000000E+000
+4.05157553336E+005, +9.02544132485E+000, +0.00000000000E+000
+4.06131234386E+005, +9.25960899302E+000, +0.00000000000E+000
+4.07104915435E+005, +8.70526535384E+000, +0.00000000000E+000
+4.08078596485E+005, +8.72504276168E+000, +0.00000000000E+000
+4.09052277534E+005, +9.10927956100E+000, +0.00000000000E+000
+4.10025958583E+005, +8.37265733130E+000, +0.00000000000E+000
+4.10999639633E+005, +8.11323157686E+000, +0.00000000000E+000
+4.11973320682E+005, +8.70458297215E+000, +0.00000000000E+000
+4.12947001732E+005, +8.49114074570E+000, +0.00000000000E+000
+4.13920682781E+005, +8.65919897452E+000, +0.00000000000E+000
+4.15061034603E+005, +8.73972392280E+000, +0.00000000000E+000
+4.16406207627E+005, +8.67079604471E+000, +0.00000000000E+000
+4.17751380652E+005, +8.64388172012E+000, +0.00000000000E+000
+4.19096553676E+005, +9.04604282519E+000, +0.00000000000E+000
+4.20441726701E+005, +8.78780625592E+000, +0.00000000000E+000
+4.21786899725E+005, +8.75157892130E+000, +0.00000000000E+000
+4.23132072750E+005, +9.27228665481E+000, +0.00000000000E+000
+4.24477245774E+005, +9.04770357873E+000, +0.00000000000E+000
+4.25822418799E+005, +9.06976338192E+000, +0.00000000000E+000
+4.27167591823E+005, +8.72551819196E+000, +0.00000000000E+000
+4.28512764848E+005, +8.25989235029E+000, +0.00000000000E+000
+4.29857937872E+005, +8.41893165407E+000, +0.00000000000E+000
+4.31203110897E+005, +9.12905691453E+000, +0.00000000000E+000
+4.32548283921E+005, +8.28948861685E+000, +0.00000000000E+000
+4.33893456946E+005, +8.02642825272E+000, +0.00000000000E+000
+4.35238629970E+005, +9.39229266686E+000, +0.00000000000E+000
+4.36583802995E+005, +9.04839722699E+000, +0.00000000000E+000
+4.37928976019E+005, +8.19596208126E+000, +0.00000000000E+000
+4.39274149044E+005, +8.93703288897E+000, +0.00000000000E+000
+4.40619322068E+005, +9.48839366239E+000, +0.00000000000E+000
+4.41964495093E+005, +8.77537023787E+000, +0.00000000000E+000
+4.43309668117E+005, +7.85969249902E+000, +0.00000000000E+000
+4.44654841142E+005, +9.07391591632E+000, +0.00000000000E+000
+4.46000014166E+005, +9.81725190317E+000, +0.00000000000E+000
+4.47345187191E+005, +8.70499095595E+000, +0.00000000000E+000
+4.48690360215E+005, +8.09004454059E+000, +0.00000000000E+000
+4.50035533240E+005, +9.05937463655E+000, +0.00000000000E+000
+4.51380706265E+005, +8.87234694183E+000, +0.00000000000E+000
+4.52725879289E+005, +8.55570124532E+000, +0.00000000000E+000
+4.54071052314E+005, +8.66682303828E+000, +0.00000000000E+000
+4.55416225338E+005, +9.14973621544E+000, +0.00000000000E+000
+4.56761398363E+005, +8.16707078262E+000, +0.00000000000E+000
+4.58106571387E+005, +7.72024059452E+000, +0.00000000000E+000
+4.59451744412E+005, +9.67023630190E+000, +0.00000000000E+000
+4.60796917436E+005, +9.21803980733E+000, +0.00000000000E+000
+4.62142090461E+005, +8.47070929325E+000, +0.00000000000E+000
+4.63487263485E+005, +8.35583802573E+000, +0.00000000000E+000
+4.64832436510E+005, +8.91685950787E+000, +0.00000000000E+000
+4.66177609534E+005, +9.09292977903E+000, +0.00000000000E+000
+4.67522782559E+005, +8.57955231945E+000, +0.00000000000E+000
+4.68867955583E+005, +8.44238314871E+000, +0.00000000000E+000
+4.70213128608E+005, +8.75040220638E+000, +0.00000000000E+000
+4.71558301632E+005, +8.47830908261E+000, +0.00000000000E+000
+4.72903474657E+005, +8.70855583560E+000, +0.00000000000E+000
+4.74248647681E+005, +8.28602665530E+000, +0.00000000000E+000
+4.75593820706E+005, +8.74065220140E+000, +0.00000000000E+000
+4.76938993730E+005, +8.60133609380E+000, +0.00000000000E+000
+4.78284166755E+005, +8.26185751374E+000, +0.00000000000E+000
+4.79629339779E+005, +8.99272587114E+000, +0.00000000000E+000
+4.80974512804E+005, +9.52572676656E+000, +0.00000000000E+000
+4.82319685828E+005, +8.65046316622E+000, +0.00000000000E+000
+4.83664858853E+005, +8.10983106816E+000, +0.00000000000E+000
+4.85010031877E+005, +8.81276461182E+000, +0.00000000000E+000
+4.86355204902E+005, +8.71026720932E+000, +0.00000000000E+000
+4.87700377926E+005, +8.66449363263E+000, +0.00000000000E+000
+4.89045550951E+005, +8.97670890314E+000, +0.00000000000E+000
+4.90390723975E+005, +8.74053000340E+000, +0.00000000000E+000
+4.91735897000E+005, +8.95767193426E+000, +0.00000000000E+000
+4.93081070025E+005, +8.15426527326E+000, +0.00000000000E+000
+4.94426243049E+005, +8.62992351036E+000, +0.00000000000E+000
+4.95771416074E+005, +8.57498237538E+000, +0.00000000000E+000
+4.97116589098E+005, +9.45952123243E+000, +0.00000000000E+000
+4.98461762123E+005, +9.03261548629E+000, +0.00000000000E+000
+4.99806935147E+005, +8.81084797620E+000, +0.00000000000E+000
+5.01152108172E+005, +9.17988085812E+000, +0.00000000000E+000
+5.02497281196E+005, +8.87485060675E+000, +0.00000000000E+000
+5.03842454221E+005, +8.56802300369E+000, +0.00000000000E+000
+5.05187627245E+005, +8.51298431654E+000, +0.00000000000E+000
+5.06532800270E+005, +8.62219023502E+000, +0.00000000000E+000
+5.07877973294E+005, +8.94401794152E+000, +0.00000000000E+000
+5.09223146319E+005, +8.89476938640E+000, +0.00000000000E+000
+5.10568319343E+005, +8.27100474677E+000, +0.00000000000E+000
+5.11913492368E+005, +9.11949675779E+000, +0.00000000000E+000
+5.13258665392E+005, +8.88534249412E+000, +0.00000000000E+000
+5.14603838417E+005, +8.54896274326E+000, +0.00000000000E+000
+5.15949011441E+005, +8.55647446502E+000, +0.00000000000E+000
+5.17294184466E+005, +8.82645448329E+000, +0.00000000000E+000
+5.18639357490E+005, +8.80164591070E+000, +0.00000000000E+000
+5.19984530515E+005, +8.62161537340E+000, +0.00000000000E+000
+5.21329703539E+005, +8.61929596196E+000, +0.00000000000E+000
+5.22674876564E+005, +8.61404125732E+000, +0.00000000000E+000
+5.24020049588E+005, +8.34351645193E+000, +0.00000000000E+000
+5.25365222613E+005, +8.65155926040E+000, +0.00000000000E+000
+5.26710395637E+005, +8.73170901142E+000, +0.00000000000E+000
+5.28055568662E+005, +9.37707100729E+000, +0.00000000000E+000
+5.29400741686E+005, +8.23081403429E+000, +0.00000000000E+000
+5.30745914711E+005, +8.93162858350E+000, +0.00000000000E+000
+5.32091087736E+005, +8.91890281179E+000, +0.00000000000E+000
+5.33436260760E+005, +8.67017869291E+000, +0.00000000000E+000
+5.34781433785E+005, +8.73725086446E+000, +0.00000000000E+000
+5.36126606809E+005, +8.89694433308E+000, +0.00000000000E+000
+5.37471779834E+005, +8.70747430110E+000, +0.00000000000E+000
+5.38816952858E+005, +8.46934288141E+000, +0.00000000000E+000
+5.40162125883E+005, +8.54046747943E+000, +0.00000000000E+000
+5.41507298907E+005, +8.69995134564E+000, +0.00000000000E+000
+5.42852471932E+005, +8.64921748273E+000, +0.00000000000E+000
+5.44197644956E+005, +8.71162002670E+000, +0.00000000000E+000
+5.45542817981E+005, +8.93489576203E+000, +0.00000000000E+000
+5.46887991005E+005, +8.85306337768E+000, +0.00000000000E+000
+5.48233164030E+005, +8.37315072746E+000, +0.00000000000E+000
+5.49578337054E+005, +8.23825337545E+000, +0.00000000000E+000
+5.50923510079E+005, +8.47951308135E+000, +0.00000000000E+000
+5.52268683103E+005, +8.77691066119E+000, +0.00000000000E+000
+5.53613856128E+005, +9.42488623227E+000, +0.00000000000E+000
+5.54959029152E+005, +8.48599591206E+000, +0.00000000000E+000
+5.56304202177E+005, +8.89099420193E+000, +0.00000000000E+000
+5.57649375201E+005, +8.19149875475E+000, +0.00000000000E+000
+5.58994548226E+005, +8.69703190175E+000, +0.00000000000E+000
+5.60339721250E+005, +8.65191237093E+000, +0.00000000000E+000
+5.61684894275E+005, +8.74590503356E+000, +0.00000000000E+000
+5.63030067299E+005, +8.94575191504E+000, +0.00000000000E+000
+5.64375240324E+005, +9.04713104391E+000, +0.00000000000E+000
+5.65720413348E+005, +8.70883944211E+000, +0.00000000000E+000
+5.67065586373E+005, +7.85173969357E+000, +0.00000000000E+000
+5.68410759397E+005, +8.72611647017E+000, +0.00000000000E+000
+5.69755932422E+005, +8.99521602341E+000, +0.00000000000E+000
+5.71101105446E+005, +9.28868562288E+000, +0.00000000000E+000
+5.72674489462E+005, +9.03280366942E+000, +0.00000000000E+000
+5.74533163788E+005, +8.84581168728E+000, +0.00000000000E+000
+5.76391838114E+005, +8.81117094608E+000, +0.00000000000E+000
+5.78250512440E+005, +8.20337679595E+000, +0.00000000000E+000
+5.80109186767E+005, +8.44716763770E+000, +0.00000000000E+000
+5.81967861093E+005, +8.80589640020E+000, +0.00000000000E+000
+5.83826535419E+005, +9.27893480701E+000, +0.00000000000E+000
+5.85685209745E+005, +9.19729885041E+000, +0.00000000000E+000
+5.87543884072E+005, +8.43045199609E+000, +0.00000000000E+000
+5.89402558398E+005, +8.40242008735E+000, +0.00000000000E+000
+5.91261232724E+005, +8.43709170294E+000, +0.00000000000E+000
+5.93119907050E+005, +8.41756697515E+000, +0.00000000000E+000
+5.94978581377E+005, +8.67706472327E+000, +0.00000000000E+000
+5.96837255703E+005, +8.93291151707E+000, +0.00000000000E+000
+5.98695930029E+005, +8.53614305879E+000, +0.00000000000E+000
+6.00554604355E+005, +8.78895187569E+000, +0.00000000000E+000
+6.02413278681E+005, +8.73650516477E+000, +0.00000000000E+000
+6.04271953008E+005, +9.38420479425E+000, +0.00000000000E+000
+6.06130627334E+005, +8.66885513122E+000, +0.00000000000E+000
+6.07989301660E+005, +8.97837846819E+000, +0.00000000000E+000
+6.09847975986E+005, +8.83298351862E+000, +0.00000000000E+000
+6.11706650313E+005, +8.90414681645E+000, +0.00000000000E+000
+6.13565324639E+005, +8.72824578706E+000, +0.00000000000E+000
+6.15423998965E+005, +8.50012645820E+000, +0.00000000000E+000
+6.17282673291E+005, +8.33011033113E+000, +0.00000000000E+000
+6.19141347618E+005, +8.43681264292E+000, +0.00000000000E+000
+6.21000021944E+005, +8.32158538037E+000, +0.00000000000E+000
+6.22858696270E+005, +8.21823085946E+000, +0.00000000000E+000
+6.24717370596E+005, +8.63773711011E+000, +0.00000000000E+000
+6.26576044922E+005, +8.69424962964E+000, +0.00000000000E+000
+6.28434719249E+005, +8.48796982157E+000, +0.00000000000E+000
+6.30293393575E+005, +8.26402671068E+000, +0.00000000000E+000
+6.32152067901E+005, +8.80069590286E+000, +0.00000000000E+000
+6.34010742227E+005, +8.33292844641E+000, +0.00000000000E+000
+6.35869416554E+005, +8.64584493542E+000, +0.00000000000E+000
+6.37728090880E+005, +7.92381815194E+000, +0.00000000000E+000
+6.39586765206E+005, +8.85984422477E+000, +0.00000000000E+000
+6.41445439532E+005, +8.52252256748E+000, +0.00000000000E+000
+6.43304113859E+005, +8.82478361618E+000, +0.00000000000E+000
+6.45162788185E+005, +8.25842327169E+000, +0.00000000000E+000
+6.47021462511E+005, +8.91947301778E+000, +0.00000000000E+000
+6.48880136837E+005, +8.95906519237E+000, +0.00000000000E+000
+6.50738811163E+005, +8.65188980298E+000, +0.00000000000E+000
+6.52597485490E+005, +8.93455003529E+000, +0.00000000000E+000
+6.54456159816E+005, +8.95499997594E+000, +0.00000000000E+000
+6.56314834142E+005, +9.15096529335E+000, +0.00000000000E+000
+6.58173508468E+005, +9.26926719687E+000, +0.00000000000E+000
+6.60032182795E+005, +8.88019295599E+000, +0.00000000000E+000
+6.61890857121E+005, +8.33376013995E+000, +0.00000000000E+000
+6.63749531447E+005, +8.74415127422E+000, +0.00000000000E+000
+6.65608205773E+005, +8.91682994686E+000, +0.00000000000E+000
+6.67466880100E+005, +8.72204298703E+000, +0.00000000000E+000
+6.69325554426E+005, +8.67209012829E+000, +0.00000000000E+000
+6.71184228752E+005, +8.12800117903E+000, +0.00000000000E+000
+6.73042903078E+005, +8.46956580339E+000, +0.00000000000E+000
+6.74901577405E+005, +8.83874488837E+000, +0.00000000000E+000
+6.76760251731E+005, +8.78125545635E+000, +0.00000000000E+000
+6.78618926057E+005, +8.87262637083E+000, +0.00000000000E+000
+6.80477600383E+005, +8.82091981909E+000, +0.00000000000E+000
+6.82336274709E+005, +9.30438380915E+000, +0.00000000000E+000
+6.84194949036E+005, +8.67433094760E+000, +0.00000000000E+000
+6.86053623362E+005, +8.19346006825E+000, +0.00000000000E+000
+6.87912297688E+005, +8.40379824953E+000, +0.00000000000E+000
+6.89770972014E+005, +8.23017150261E+000, +0.00000000000E+000
+6.91629646341E+005, +8.65870312389E+000, +0.00000000000E+000
+6.93488320667E+005, +8.84328179191E+000, +0.00000000000E+000
+6.95346994993E+005, +8.72356780111E+000, +0.00000000000E+000
+6.97205669319E+005, +8.48899422164E+000, +0.00000000000E+000
+6.99064343646E+005, +8.65271390113E+000, +0.00000000000E+000
+7.00923017972E+005, +8.38700550144E+000, +0.00000000000E+000
+7.02781692298E+005, +9.10482143946E+000, +0.00000000000E+000
+7.04640366624E+005, +8.74860236782E+000, +0.00000000000E+000
+7.06499040950E+005, +8.81826541313E+000, +0.00000000000E+000
+7.08357715277E+005, +8.89592239837E+000, +0.00000000000E+000
+7.10216389603E+005, +8.43022695301E+000, +0.00000000000E+000
+7.12075063929E+005, +9.00689488266E+000, +0.00000000000E+000
+7.13933738255E+005, +8.78023863800E+000, +0.00000000000E+000
+7.15792412582E+005, +8.69200718121E+000, +0.00000000000E+000
+7.17651086908E+005, +8.90974277822E+000, +0.00000000000E+000
+7.19509761234E+005, +8.84386142726E+000, +0.00000000000E+000
+7.21368435560E+005, +8.65121657339E+000, +0.00000000000E+000
+7.23227109887E+005, +8.76349079612E+000, +0.00000000000E+000
+7.25085784213E+005, +9.35017724353E+000, +0.00000000000E+000
+7.26944458539E+005, +8.68455575705E+000, +0.00000000000E+000
+7.28803132865E+005, +8.75773053729E+000, +0.00000000000E+000
+7.30661807192E+005, +8.38189479396E+000, +0.00000000000E+000
+7.32520481518E+005, +9.01422864711E+000, +0.00000000000E+000
+7.34379155844E+005, +8.29545603035E+000, +0.00000000000E+000
+7.36237830170E+005, +8.53945542810E+000, +0.00000000000E+000
+7.38096504496E+005, +8.56599863730E+000, +0.00000000000E+000
+7.39955178823E+005, +8.55216215443E+000, +0.00000000000E+000
+7.41813853149E+005, +8.98552833192E+000, +0.00000000000E+000
+7.43672527475E+005, +8.61901271144E+000, +0.00000000000E+000
+7.45531201801E+005, +8.80895347864E+000, +0.00000000000E+000
+7.47389876128E+005, +8.90193964579E+000, +0.00000000000E+000
+7.49248550454E+005, +8.10906586641E+000, +0.00000000000E+000
+7.51107224780E+005, +8.60260694561E+000, +0.00000000000E+000
+7.52965899106E+005, +8.89936736682E+000, +0.00000000000E+000
+7.54824573433E+005, +8.17180317288E+000, +0.00000000000E+000
+7.56683247759E+005, +8.67968434712E+000, +0.00000000000E+000
+7.58541922085E+005, +8.87199889910E+000, +0.00000000000E+000
+7.60400596411E+005, +8.58314507474E+000, +0.00000000000E+000
+7.62259270737E+005, +8.89791852111E+000, +0.00000000000E+000
+7.64117945064E+005, +8.35299267030E+000, +0.00000000000E+000
+7.65976619390E+005, +8.24783325159E+000, +0.00000000000E+000
+7.67835293716E+005, +8.75442609011E+000, +0.00000000000E+000
+7.69693968042E+005, +9.02305518189E+000, +0.00000000000E+000
+7.71552642369E+005, +8.43755190391E+000, +0.00000000000E+000
+7.73411316695E+005, +8.78899801969E+000, +0.00000000000E+000
+7.75269991021E+005, +8.65988498216E+000, +0.00000000000E+000
+7.77128665347E+005, +8.88557270370E+000, +0.00000000000E+000
+7.78987339674E+005, +8.68717253079E+000, +0.00000000000E+000
+7.80846014000E+005, +8.64729032678E+000, +0.00000000000E+000
+7.82704688326E+005, +8.41084168366E+000, +0.00000000000E+000
+7.84563362652E+005, +8.71145736892E+000, +0.00000000000E+000
+7.86422036979E+005, +8.41742316715E+000, +0.00000000000E+000
+7.88280711305E+005, +8.29282460120E+000, +0.00000000000E+000
+7.90139385631E+005, +8.45374448472E+000, +0.00000000000E+000
+7.92316220288E+005, +9.60076009632E+000, +0.00000000000E+000
+7.94887764584E+005, +9.30789283629E+000, +0.00000000000E+000
+7.97459308880E+005, +9.48004573915E+000, +0.00000000000E+000
+8.00030853177E+005, +8.82956725474E+000, +0.00000000000E+000
+8.02602397473E+005, +8.14923712846E+000, +0.00000000000E+000
+8.05173941769E+005, +8.96275918175E+000, +0.00000000000E+000
+8.07745486065E+005, +8.87377052972E+000, +0.00000000000E+000
+8.10317030361E+005, +8.14029760086E+000, +0.00000000000E+000
+8.12888574657E+005, +8.46939815510E+000, +0.00000000000E+000
+8.15460118953E+005, +8.26992805936E+000, +0.00000000000E+000
+8.18031663249E+005, +8.65496661627E+000, +0.00000000000E+000
+8.20603207546E+005, +7.68398323802E+000, +0.00000000000E+000
+8.23174751842E+005, +8.36126868515E+000, +0.00000000000E+000
+8.25746296138E+005, +8.76484938004E+000, +0.00000000000E+000
+8.28317840434E+005, +9.06673328209E+000, +0.00000000000E+000
+8.30889384730E+005, +8.98036210623E+000, +0.00000000000E+000
+8.33460929026E+005, +8.65491571217E+000, +0.00000000000E+000
+8.36032473322E+005, +9.26410990329E+000, +0.00000000000E+000
+8.38604017618E+005, +9.27256697287E+000, +0.00000000000E+000
+8.41175561914E+005, +8.52536882775E+000, +0.00000000000E+000
+8.43747106211E+005, +8.70754195646E+000, +0.00000000000E+000
+8.46318650507E+005, +9.08659597266E+000, +0.00000000000E+000
+8.48890194803E+005, +8.07500350614E+000, +0.00000000000E+000
+8.51461739099E+005, +8.43119140989E+000, +0.00000000000E+000
+8.54033283395E+005, +9.17388342326E+000, +0.00000000000E+000
+8.56604827691E+005, +8.67992141401E+000, +0.00000000000E+000
+8.59176371987E+005, +8.59063156506E+000, +0.00000000000E+000
+8.61747916283E+005, +8.49756401589E+000, +0.00000000000E+000
+8.64319460580E+005, +8.14423596553E+000, +0.00000000000E+000
+8.66891004876E+005, +8.45915136508E+000, +0.00000000000E+000
+8.69462549172E+005, +8.39615700556E+000, +0.00000000000E+000
+8.72034093468E+005, +8.21714833537E+000, +0.00000000000E+000
+8.74605637764E+005, +8.62477013822E+000, +0.00000000000E+000
+8.77177182060E+005, +8.81214629215E+000, +0.00000000000E+000
+8.79748726356E+005, +9.51452684991E+000, +0.00000000000E+000
+8.82320270652E+005, +8.84378488834E+000, +0.00000000000E+000
+8.84891814948E+005, +9.13175525780E+000, +0.00000000000E+000
+8.87463359245E+005, +8.05386626813E+000, +0.00000000000E+000
+8.90034903541E+005, +8.20289950664E+000, +0.00000000000E+000
+8.92606447837E+005, +8.73366719407E+000, +0.00000000000E+000
+8.95177992133E+005, +8.35116630889E+000, +0.00000000000E+000
+8.97749536429E+005, +8.64784026506E+000, +0.00000000000E+000
+9.00321080725E+005, +8.20996464152E+000, +0.00000000000E+000
+9.02892625021E+005, +8.73749364712E+000, +0.00000000000E+000
+9.05464169317E+005, +8.53686574064E+000, +0.00000000000E+000
+9.08035713614E+005, +8.80160629010E+000, +0.00000000000E+000
+9.10607257910E+005, +8.81496256652E+000, +0.00000000000E+000
+9.13178802206E+005, +8.04724288520E+000, +0.00000000000E+000
+9.15750346502E+005, +8.46337466251E+000, +0.00000000000E+000
+9.18321890798E+005, +8.64948132932E+000, +0.00000000000E+000
+9.20893435094E+005, +8.99784381183E+000, +0.00000000000E+000
+9.23464979390E+005, +8.76393786588E+000, +0.00000000000E+000
+9.26036523686E+005, +9.32516666575E+000, +0.00000000000E+000
+9.28608067983E+005, +8.01208446472E+000, +0.00000000000E+000
+9.31179612279E+005, +8.69095241815E+000, +0.00000000000E+000
+9.33751156575E+005, +8.53551003586E+000, +0.00000000000E+000
+9.36322700871E+005, +8.00888510750E+000, +0.00000000000E+000
+9.38894245167E+005, +8.69925760250E+000, +0.00000000000E+000
+9.41465789463E+005, +8.04818361284E+000, +0.00000000000E+000
+9.44037333759E+005, +7.96041331413E+000, +0.00000000000E+000
+9.46608878055E+005, +8.45231733974E+000, +0.00000000000E+000
+9.49180422351E+005, +8.36661496228E+000, +0.00000000000E+000
+9.51751966648E+005, +8.58018698847E+000, +0.00000000000E+000
+9.54323510944E+005, +8.67126422087E+000, +0.00000000000E+000
+9.56895055240E+005, +8.98142765376E+000, +0.00000000000E+000
+9.59466599536E+005, +8.85502589448E+000, +0.00000000000E+000
+9.62038143832E+005, +8.64588273746E+000, +0.00000000000E+000
+9.64609688128E+005, +8.61383375109E+000, +0.00000000000E+000
