"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.97116589098E+005, +6.58514236750E+000, +0.00000000000E+000
+4.98461762123E+005, +6.08103500057E+000, +0.00000000000E+000
+4.99806935147E+005, +5.73237517083E+000, +0.00000000000E+000
+5.01152108172E+005, +6.46582713292E+000, +0.00000000000E+000
+5.02497281196E+005, +6.40236695202E+000, +0.00000000000E+000
+5.03842454221E+005, +5.50970769857E+000, +0.00000000000E+000
+5.05187627245E+005, +5.46281282576E+000, +0.00000000000E+000
+5.06532800270E+005, +5.71588896822E+000, +0.00000000000E+000
+5.07877973294E+005, +6.09501432657E+000, +0.00000000000E+000
+5.09223146319E+005, +5.92561353338E+000, +0.00000000000E+000
+5.10568319343E+005, +5.38367096070E+000, +0.00000000000E+000
+5.11913492368E+005, +5.74398494635E+000, +0.00000000000E+000
+5.13258665392E+005, +5.83668899861E+000, +0.00000000000E+000
+5.14603838417E+005, +5.76850950504E+000, +0.00000000000E+000
+5.15949011441E+005, +5.66170789009E+000, +0.00000000000E+000
+5.17294184466E+005, +5.87867655675E+000, +0.00000000000E+000
+5.18639357490E+005, +6.13184945178E+000, +0.00000000000E+000
+5.19984530515E+005, +5.87183802580E+000, +0.00000000000E+000
+5.21329703539E+005, +5.50105714834E+000, +0.00000000000E+000
+5.22674876564E+005, +5.67465012150E+000, +0.00000000000E+000
+5.24020049588E+005, +5.78488909074E+000, +0.00000000000E+000
+5.25365222613E+005, +5.93705197404E+000, +0.00000000000E+000
+5.26710395637E+005, +5.91600488664E+000, +0.00000000000E+000
+5.28055568662E+005, +6.17251321452E+000, +0.00000000000E+000
+5.29400741686E+005, +5.29820188112E+000, +0.00000000000E+000
+5.30745914711E+005, +6.06353317996E+000, +0.00000000000E+000
+5.32091087736E+005, +5.84724499939E+000, +0.00000000000E+000
+5.33436260760E+005, +5.63701773115E+000, +0.00000000000E+000
+5.34781433785E+005, +6.12051715457E+000, +0.00000000000E+000
+5.36126606809E+005, +6.36820092260E+000, +0.00000000000E+000
+5.37471779834E+005, +5.91257686716E+000, +0.00000000000E+000
+5.38816952858E+005, +5.67948547973E+000, +0.00000000000E+000
+5.40162125883E+005, +5.58575444855E+000, +0.00000000000E+000
+5.41507298907E+005, +6.02947641462E+000, +0.00000000000E+000
+5.42852471932E+005, +5.74858988014E+000, +0.00000000000E+000
+5.44197644956E+005, +6.10991641554E+000, +0.00000000000E+000
+5.45542817981E+005, +5.93382074717E+000, +0.00000000000E+000
+5.46887991005E+005, +5.83137250378E+000, +0.00000000000E+000
+5.48233164030E+005, +5.74133769764E+000, +0.00000000000E+000
+5.49578337054E+005, +5.20968850284E+000, +0.00000000000E+000
+5.50923510079E+005, +5.42610571112E+000, +0.00000000000E+000
+5.52268683103E+005, +6.19021573241E+000, +0.00000000000E+000
+5.53613856128E+005, +6.63333246635E+000, +0.00000000000E+000
+5.54959029152E+005, +5.52231616638E+000, +0.00000000000E+000
+5.56304202177E+005, +5.89380891956E+000, +0.00000000000E+000
+5.57649375201E+005, +5.66755397000E+000, +0.00000000000E+000
+5.58994548226E+005, +5.51918817917E+000, +0.00000000000E+000
+5.60339721250E+005, +5.99769502270E+000, +0.00000000000E+000
+5.61684894275E+005, +5.97284544627E+000, +0.00000000000E+000
+5.63030067299E+005, +5.71569234261E+000, +0.00000000000E+000
+5.64375240324E+005, +6.16121025359E+000, +0.00000000000E+000
+5.65720413348E+005, +6.18524352941E+000, +0.00000000000E+000
+5.67065586373E+005, +5.53098526351E+000, +0.00000000000E+000
+5.68410759397E+005, +5.81658494295E+000, +0.00000000000E+000
+5.69755932422E+005, +6.27991241252E+000, +0.00000000000E+000
+5.71101105446E+005, +5.85139735354E+000, +0.00000000000E+000
+5.72674489462E+005, +6.06335895978E+000, +0.00000000000E+000
+5.74533163788E+005, +5.93783578600E+000, +0.00000000000E+000
+5.76391838114E+005, +6.07875454766E+000, +0.00000000000E+000
+5.78250512440E+005, +5.43502873146E+000, +0.00000000000E+000
+5.80109186767E+005, +5.87856079865E+000, +0.00000000000E+000
+5.81967861093E+005, +5.86298928586E+000, +0.00000000000E+000
+5.83826535419E+005, +6.17740011454E+000, +0.00000000000E+000
+5.85685209745E+005, +6.22944888752E+000, +0.00000000000E+000
+5.87543884072E+005, +5.27879416857E+000, +0.00000000000E+000
+5.89402558398E+005, +5.54792365053E+000, +0.00000000000E+000
+5.91261232724E+005, +5.55058461880E+000, +0.00000000000E+000
+5.93119907050E+005, +5.51788134378E+000, +0.00000000000E+000
+5.94978581377E+005, +5.55866817079E+000, +0.00000000000E+000
+5.96837255703E+005, +6.06937788080E+000, +0.00000000000E+000
+5.98695930029E+005, +5.09519593921E+000, +0.00000000000E+000
+6.00554604355E+005, +5.58963891294E+000, +0.00000000000E+000
+6.02413278681E+005, +5.67062530655E+000, +0.00000000000E+000
+6.04271953008E+005, +6.05621174774E+000, +0.00000000000E+000
+6.06130627334E+005, +5.47975320214E+000, +0.00000000000E+000
+6.07989301660E+005, +5.96906926233E+000, +0.00000000000E+000
+6.09847975986E+005, +5.62369648315E+000, +0.00000000000E+000
+6.11706650313E+005, +5.88985814896E+000, +0.00000000000E+000
+6.13565324639E+005, +5.78292133471E+000, +0.00000000000E+000
+6.15423998965E+005, +5.50576573695E+000, +0.00000000000E+000
+6.17282673291E+005, +5.69904102199E+000, +0.00000000000E+000
+6.19141347618E+005, +5.46511756684E+000, +0.00000000000E+000
+6.21000021944E+005, +5.43799454960E+000, +0.00000000000E+000
+6.22858696270E+005, +5.42121450083E+000, +0.00000000000E+000
+6.24717370596E+005, +5.95466306365E+000, +0.00000000000E+000
+6.26576044922E+005, +6.00377985671E+000, +0.00000000000E+000
+6.28434719249E+005, +5.87414661429E+000, +0.00000000000E+000
+6.30293393575E+005, +5.83185557973E+000, +0.00000000000E+000
+6.32152067901E+005, +5.90189136507E+000, +0.00000000000E+000
+6.34010742227E+005, +5.51699838841E+000, +0.00000000000E+000
+6.35869416554E+005, +5.74809867359E+000, +0.00000000000E+000
+6.37728090880E+005, +5.12878482084E+000, +0.00000000000E+000
+6.39586765206E+005, +5.97838085761E+000, +0.00000000000E+000
+6.41445439532E+005, +5.40795251332E+000, +0.00000000000E+000
+6.43304113859E+005, +5.73658921846E+000, +0.00000000000E+000
+6.45162788185E+005, +5.12855835430E+000, +0.00000000000E+000
+6.47021462511E+005, +5.79864497127E+000, +0.00000000000E+000
+6.48880136837E+005, +5.94958564640E+000, +0.00000000000E+000
+6.50738811163E+005, +5.63025251175E+000, +0.00000000000E+000
+6.52597485490E+005, +5.64870324795E+000, +0.00000000000E+000
+6.54456159816E+005, +5.61151535823E+000, +0.00000000000E+000
+6.56314834142E+005, +6.28503950224E+000, +0.00000000000E+000
+6.58173508468E+005, +6.30119402921E+000, +0.00000000000E+000
+6.60032182795E+005, +6.14870188201E+000, +0.00000000000E+000
+6.61890857121E+005, +5.61996742605E+000, +0.00000000000E+000
+6.63749531447E+005, +5.92123161246E+000, +0.00000000000E+000
+6.65608205773E+005, +6.35602402775E+000, +0.00000000000E+000
+6.67466880100E+005, +6.04814490505E+000, +0.00000000000E+000
+6.69325554426E+005, +5.74968489403E+000, +0.00000000000E+000
+6.71184228752E+005, +5.69917730606E+000, +0.00000000000E+000
+6.73042903078E+005, +6.03742745789E+000, +0.00000000000E+000
+6.74901577405E+005, +6.27616907446E+000, +0.00000000000E+000
+6.76760251731E+005, +6.22496308748E+000, +0.00000000000E+000
+6.78618926057E+005, +5.91062159689E+000, +0.00000000000E+000
+6.80477600383E+005, +6.23124718988E+000, +0.00000000000E+000
+6.82336274709E+005, +6.44341530777E+000, +0.00000000000E+000
+6.84194949036E+005, +5.86960565358E+000, +0.00000000000E+000
+6.86053623362E+005, +5.31850661325E+000, +0.00000000000E+000
+6.87912297688E+005, +5.65437285641E+000, +0.00000000000E+000
+6.89770972014E+005, +5.44747530481E+000, +0.00000000000E+000
+6.91629646341E+005, +5.65091561182E+000, +0.00000000000E+000
+6.93488320667E+005, +6.01570037464E+000, +0.00000000000E+000
+6.95346994993E+005, +5.93458764353E+000, +0.00000000000E+000
+6.97205669319E+005, +5.67415795692E+000, +0.00000000000E+000
+6.99064343646E+005, +5.73387741927E+000, +0.00000000000E+000
+7.00923017972E+005, +5.47255370404E+000, +0.00000000000E+000
+7.02781692298E+005, +6.02897990812E+000, +0.00000000000E+000
+7.04640366624E+005, +5.70870224162E+000, +0.00000000000E+000
+7.06499040950E+005, +5.88926302707E+000, +0.00000000000E+000
+7.08357715277E+005, +5.93013605065E+000, +0.00000000000E+000
+7.10216389603E+005, +5.63428570527E+000, +0.00000000000E+000
+7.12075063929E+005, +6.08635722468E+000, +0.00000000000E+000
+7.13933738255E+005, +5.84420418184E+000, +0.00000000000E+000
+7.15792412582E+005, +5.42877458714E+000, +0.00000000000E+000
+7.17651086908E+005, +5.85573020663E+000, +0.00000000000E+000
+7.19509761234E+005, +6.17393190157E+000, +0.00000000000E+000
+7.21368435560E+005, +5.83684720142E+000, +0.00000000000E+000
+7.23227109887E+005, +5.97546940610E+000, +0.00000000000E+000
+7.25085784213E+005, +6.35104756486E+000, +0.00000000000E+000
+7.26944458539E+005, +5.93962757880E+000, +0.00000000000E+000
+7.28803132865E+005, +6.13439967060E+000, +0.00000000000E+000
+7.30661807192E+005, +5.35084846755E+000, +0.00000000000E+000
+7.32520481518E+005, +6.10074505476E+000, +0.00000000000E+000
+7.34379155844E+005, +5.74205256257E+000, +0.00000000000E+000
+7.36237830170E+005, +5.98314899061E+000, +0.00000000000E+000
+7.38096504496E+005, +5.77792378870E+000, +0.00000000000E+000
+7.39955178823E+005, +5.81700958070E+000, +0.00000000000E+000
+7.41813853149E+005, +6.28549029426E+000, +0.00000000000E+000
+7.43672527475E+005, +6.11559452693E+000, +0.00000000000E+000
+7.45531201801E+005, +6.16353963172E+000, +0.00000000000E+000
+7.47389876128E+005, +6.17181607894E+000, +0.00000000000E+000
+7.49248550454E+005, +5.26627308306E+000, +0.00000000000E+000
+7.51107224780E+005, +5.56404943117E+000, +0.00000000000E+000
+7.52965899106E+005, +6.13212340190E+000, +0.00000000000E+000
+7.54824573433E+005, +5.32738924306E+000, +0.00000000000E+000
+7.56683247759E+005, +5.95106631841E+000, +0.00000000000E+000
+7.58541922085E+005, +5.75616349550E+000, +0.00000000000E+000
+7.60400596411E+005, +5.51441514146E+000, +0.00000000000E+000
+7.62259270737E+005, +5.97731991791E+000, +0.00000000000E+000
+7.64117945064E+005, +5.45458282571E+000, +0.00000000000E+000
+7.65976619390E+005, +5.53661618178E+000, +0.00000000000E+000
+7.67835293716E+005, +5.86342048131E+000, +0.00000000000E+000
+7.69693968042E+005, +6.31514232518E+000, +0.00000000000E+000
+7.71552642369E+005, +5.49187488857E+000, +0.00000000000E+000
+7.73411316695E+005, +5.95712973801E+000, +0.00000000000E+000
+7.75269991021E+005, +5.79618799076E+000, +0.00000000000E+000
+7.77128665347E+005, +6.11147070887E+000, +0.00000000000E+000
+7.78987339674E+005, +6.02911577085E+000, +0.00000000000E+000
+7.80846014000E+005, +5.89726248819E+000, +0.00000000000E+000
+7.82704688326E+005, +5.35921038787E+000, +0.00000000000E+000
+7.84563362652E+005, +5.66534084609E+000, +0.00000000000E+000
+7.86422036979E+005, +5.21645906361E+000, +0.00000000000E+000
+7.88280711305E+005, +5.00076609940E+000, +0.00000000000E+000
+7.90139385631E+005, +5.51436930430E+000, +0.00000000000E+000
+7.92316220288E+005, +6.49872263698E+000, +0.00000000000E+000
+7.94887764584E+005, +6.25550152196E+000, +0.00000000000E+000
+7.97459308880E+005, +5.97206560024E+000, +0.00000000000E+000
+8.00030853177E+005, +5.62793554086E+000, +0.00000000000E+000
+8.02602397473E+005, +5.10616517154E+000, +0.00000000000E+000
+8.05173941769E+005, +5.85242200324E+000, +0.00000000000E+000
+8.07745486065E+005, +5.82812649095E+000, +0.00000000000E+000
+8.10317030361E+005, +5.51985129641E+000, +0.00000000000E+000
+8.12888574657E+005, +5.91929423135E+000, +0.00000000000E+000
+8.15460118953E+005, +5.52630010513E+000, +0.00000000000E+000
+8.18031663249E+005, +5.97481965894E+000, +0.00000000000E+000
+8.20603207546E+005, +5.06380985966E+000, +0.00000000000E+000
+8.23174751842E+005, +5.39873289600E+000, +0.00000000000E+000
+8.25746296138E+005, +5.88585889691E+000, +0.00000000000E+000
+8.28317840434E+005, +5.76701103961E+000, +0.00000000000E+000
+8.30889384730E+005, +5.61221065440E+000, +0.00000000000E+000
+8.33460929026E+005, +5.79951623280E+000, +0.00000000000E+000
+8.36032473322E+005, +6.27625544051E+000, +0.00000000000E+000
+8.38604017618E+005, +6.03768557226E+000, +0.00000000000E+000
+8.41175561914E+005, +5.99787132535E+000, +0.00000000000E+000
+8.43747106211E+005, +5.94658904269E+000, +0.00000000000E+000
+8.46318650507E+005, +6.11438444770E+000, +0.00000000000E+000
+8.48890194803E+005, +5.41656321447E+000, +0.00000000000E+000
+8.51461739099E+005, +5.66558449619E+000, +0.00000000000E+000
+8.54033283395E+005, +6.15611448288E+000, +0.00000000000E+000
+8.56604827691E+005, +5.95361007971E+000, +0.00000000000E+000
+8.59176371987E+005, +6.08539515977E+000, +0.00000000000E+000
+8.61747916283E+005, +5.82561151257E+000, +0.00000000000E+000
+8.64319460580E+005, +5.56277132592E+000, +0.00000000000E+000
+8.66891004876E+005, +5.94032417825E+000, +0.00000000000E+000
+8.69462549172E+005, +5.89052444262E+000, +0.00000000000E+000
+8.72034093468E+005, +5.15803897136E+000, +0.00000000000E+000
+8.74605637764E+005, +5.26077961936E+000, +0.00000000000E+000
+8.77177182060E+005, +5.77336886264E+000, +0.00000000000E+000
+8.79748726356E+005, +6.17070892332E+000, +0.00000000000E+000
+8.82320270652E+005, +5.79352008514E+000, +0.00000000000E+000
+8.84891814948E+005, +6.33114962406E+000, +0.00000000000E+000
+8.87463359245E+005, +5.10562098428E+000, +0.00000000000E+000
+8.90034903541E+005, +5.55657396598E+000, +0.00000000000E+000
+8.92606447837E+005, +5.88743495364E+000, +0.00000000000E+000
+8.95177992133E+005, +5.74502476487E+000, +0.00000000000E+000
+8.97749536429E+005, +5.69837689201E+000, +0.00000000000E+000
+9.00321080725E+005, +5.11065181106E+000, +0.00000000000E+000
+9.02892625021E+005, +5.44808936474E+000, +0.00000000000E+000
+9.05464169317E+005, +5.77005276480E+000, +0.00000000000E+000
+9.08035713614E+005, +5.63539478653E+000, +0.00000000000E+000
+9.10607257910E+005, +5.96202766453E+000, +0.00000000000E+000
+9.13178802206E+005, +5.16642382711E+000, +0.00000000000E+000
+9.15750346502E+005, +5.88567019351E+000, +0.00000000000E+000
+9.18321890798E+005, +5.84594878621E+000, +0.00000000000E+000
+9.20893435094E+005, +6.09255895274E+000, +0.00000000000E+000
+9.23464979390E+005, +5.76621320332E+000, +0.00000000000E+000
+9.26036523686E+005, +6.47169667353E+000, +0.00000000000E+000
+9.28608067983E+005, +5.30346927134E+000, +0.00000000000E+000
+9.31179612279E+005, +5.65214246692E+000, +0.00000000000E+000
+9.33751156575E+005, +5.55323577708E+000, +0.00000000000E+000
+9.36322700871E+005, +5.00344929546E+000, +0.00000000000E+000
+9.38894245167E+005, +6.04070173653E+000, +0.00000000000E+000
+9.41465789463E+005, +5.28451652473E+000, +0.00000000000E+000
+9.44037333759E+005, +4.84760625650E+000, +0.00000000000E+000
+9.46608878055E+005, +5.44008763771E+000, +0.00000000000E+000
+9.49180422351E+005, +5.63086319190E+000, +0.00000000000E+000
+9.51751966648E+005, +5.75253102138E+000, +0.00000000000E+000
+9.54323510944E+005, +5.92775912093E+000, +0.00000000000E+000
+9.56895055240E+005, +5.64676006292E+000, +0.00000000000E+000
+9.59466599536E+005, +6.16697795372E+000, +0.00000000000E+000
+9.62038143832E+005, +5.71762992813E+000, +0.00000000000E+000
+9.64609688128E+005, +5.78066318295E+000, +0.00000000000E+000
